3.57	0.81
3.55	0.91
3.55	0.96
3.52	1.06
3.52	1.16
3.52	1.26
3.5	1.26
3.5	1.26
3.48	1.32
3.48	1.37
3.46	1.42
3.44	1.47
3.44	1.52
3.42	1.58
3.42	1.68
3.42	1.68
3.4	1.68
3.4	1.63
3.38	1.58
3.38	1.58
3.38	1.63
3.38	1.63
3.4	1.68
3.41	1.73
3.45	1.79
3.49	1.78
3.51	1.73
3.54	1.73
3.56	1.57
3.6	1.47
3.64	1.41
3.69	1.46
3.8	1.56
3.86	1.56
3.93	1.61
4	1.61
4.09	1.61
4.17	1.55
4.22	1.45
4.29	1.39
4.38	1.44
4.46	1.39
4.55	1.33
4.64	1.23
4.72	1.12
4.82	1.32
4.91	1.42
5.01	2.36
5.12	1.55
5.21	1.54
5.28	1.49
5.35	1.38
5.43	1.23
5.53	2.07
5.61	1.9
5.72	1.9
5.86	1.95
5.99	1.94
6.09	1.83
6.28	2.15
6.42	2.2
6.54	2.26
6.67	2.42
6.79	2.53
6.89	2.52
6.99	2.58
7.06	2.58
7.11	2.46
7.16	2.07
7.21	2.01
7.29	1.74
7.39	1.68
7.52	1.79
7.64	1.73
7.78	1.67
7.92	1.72
8.17	2.37
8.33	2.42
8.53	2.99
8.65	3.11
8.75	3.22
8.83	3.34
8.88	3.4
8.94	3.4
8.98	3.4
9.01	3.21
9.02	3.09
9.02	2.86
9.02	2.51
9.01	2.46
9.01	2.57
8.98	2.63
8.99	2.69
8.98	2.63
8.97	2.69
8.94	2.75
8.91	2.81
8.88	2.81
8.83	2.75
8.76	2.7
8.69	2.64
8.61	2.47
8.54	2.31
8.46	2.25
8.37	2.2
8.28	2.26
8.21	2.26
8.13	2.26
8.1	2.66
8.03	2.72
7.95	2.72
7.89	2.73
7.8	2.61
7.71	2.5
7.59	2.34
7.49	2.17
7.34	1.69
7.26	2.07
7.11	2.08
6.93	1.81
6.78	1.87
6.64	1.93
6.53	2.1
6.41	2.26
6.29	2.44
6.16	2.55
6.04	2.61
5.92	2.56
5.79	2.62
5.65	2.63
5.54	2.57
5.42	2.63
5.33	2.64
5.22	2.7
5.1	2.7
5	2.31
4.88	2.31
4.79	2.26
4.67	2.05
4.58	2.1
4.49	2.22
4.37	2.11
4.26	2.11
4.17	2.62
4.13	2.67
4.04	2.34
3.98	2.57
3.92	2.62
3.88	2.85
3.86	3.09
3.82	3.15
3.81	3.38
3.78	3.33
3.74	3.21
3.7	3.03
3.69	2.92
3.68	3.09
3.67	3.69
3.7	4.19
3.68	4.19
3.64	4.13
3.61	4
3.23	3.46
3.23	3.46
3.23	3.46
3.26	3.52
3.28	3.52
3.32	3.58
3.38	3.7
3.42	3.7
3.46	3.7
3.49	3.76
3.53	3.7
3.58	3.63
3.6	3.57
3.64	3.39
3.68	3.21
3.74	3.03
3.76	2.97
3.76	3.03
3.76	3.03
3.74	3.09
3.74	3.09
3.7	3.15
3.66	3.21
3.63	3.15
3.59	3.1
3.53	2.92
3.48	2.98
3.4	2.93
3.38	2.93
3.64	3.27
3.6	3.27
3.57	3.21
3.53	3.16
3.47	3.16
3.41	3.1
3.36	3.11
3.3	3.11
3.23	3.41
3.15	3.9
3.12	4.21
3.15	3.47
3.13	3.47
3.13	3.53
3.11	3.47
3.11	3.53
3.12	3.59
3.12	3.59
3.14	3.59
3.17	3.53
3.19	3.47
3.21	3.41
3.25	3.29
3.28	3.11
3.32	3.05
3.4	3.05
3.49	3.1
3.55	3.1
3.63	3.04
3.73	3.04
3.8	3.03
3.88	2.91
3.96	2.85
4.03	2.91
4.13	2.91
4.23	2.79
4.32	2.61
4.44	2.67
4.53	2.84
4.62	3.6
4.72	3.6
4.82	3.48
4.91	2.65
5.02	3.05
5.11	2.82
5.22	2.64
5.34	2.81
5.5	2.92
5.62	2.74
5.78	2.74
5.94	2.91
6.09	3.08
6.26	3.31
6.35	3.13
6.47	3.18
6.59	3.18
6.7	3.18
6.78	3
6.87	2.65
6.93	2.36
7.03	2.19
7.11	2.08
7.22	2.02
7.28	1.75
7.37	1.75
7.49	1.64
7.62	1.63
7.73	1.68
7.8	1.63
7.88	1.68
7.97	1.78
8.06	1.89
8.14	1.88
8.21	1.88
8.27	1.77
8.33	1.66
8.4	1.55
8.43	1.29
8.47	1.08
8.46	0.93
8.46	0.83
8.43	0.88
8.4	0.89
8.39	0.94
8.35	0.94
8.33	0.99
8.28	1.14
8.22	1.09
8.16	0.99
8.11	0.89
8.05	0.85
7.99	0.7
7.96	0.7
7.9	0.7
7.81	0.71
7.74	0.71
7.65	0.71
7.58	0.72
7.53	0.72
7.48	0.72
7.41	0.73
7.5	1.62
7.43	1.51
7.34	1.36
7.24	1.16
7.16	1.06
7.06	1.01
7	1.07
6.94	1.22
6.88	1.32
6.82	1.43
6.75	1.48
6.68	1.49
6.62	1.49
6.55	1.54
6.33	0.69
6.3	0.74
6.27	0.74
6.26	0.84
6.26	0.89
6.24	0.84
6.22	0.79
6.19	0.69
6.17	0.7
6.14	0.7
6.12	0.65
6.09	0.8
5.9	0.61
5.88	0.61
5.89	0.75
5.84	0.8
5.83	0.81
5.79	0.81
5.75	0.81
5.72	0.76
5.66	0.71
5.61	0.72
5.59	0.72
5.55	0.72
5.52	0.72
5.5	0.72
5.46	0.72
5.45	0.72
5.43	0.73
5.41	0.73
5.38	0.73
5.36	0.68
5.34	0.73
5.31	0.73
5.29	0.88
5.28	0.88
5.24	0.98
5.23	0.98
5.19	0.93
5.17	0.93
5.13	0.89
5.1	0.84
5.06	0.79
5.02	0.74
4.99	0.74
4.95	0.74
4.92	0.74
4.9	0.79
4.88	0.84
4.86	0.8
4.83	0.75
4.81	0.7
4.78	0.46
4.75	0.36
4.71	0.32
4.61	0.32
4.52	0.42
4.42	0.47
4.31	0.67
4.23	0.72
4.15	0.77
4.08	0.77
4.01	0.72
3.91	0.73
3.84	0.54
3.74	0.4
3.62	0.21
3.52	0.22
3.43	0.22
3.35	0.22
3.26	0.22
3.19	0.23
3.11	0.23
3.04	0.23
2.97	0.23
2.9	0.24
2.83	0.24
2.76	0.24
2.69	0.25
2.61	0.2
2.52	0.25
2.47	0.26
2.4	0.21
2.37	0.21
2.35	0.21
2.32	0.21
2.3	0.21
2.28	0.21
2.25	0.22
2.21	0.22
2.23	1.03
2.23	1.13
2.24	1.18
2.26	1.18
2.26	1.18
2.26	1.13
2.29	1.03
2.31	1.03
2.34	1.08
2.39	1.13
2.43	1.23
2.48	1.28
2.55	1.38
2.62	1.43
2.68	1.32
2.77	1.32
2.86	1.26
2.93	1.26
3.02	1.31
3.09	1.31
3.17	1.2
3.26	1.1
3.33	1.05
3.41	1
3.47	1.09
3.54	1.34
3.61	1.39
3.68	1.39
3.75	1.39
3.83	1.34
3.9	1.18
3.98	1.03
4.05	0.88
4.14	1.02
4.3	1.42
4.44	1.42
4.64	1.62
4.78	1.62
4.93	1.56
5.07	1.55
5.24	1.6
5.39	1.6
5.45	1.08
5.63	1.07
5.79	0.97
5.93	0.76
6.06	0.71
6.2	0.71
6.36	0.71
6.5	0.7
6.68	0.7
6.84	0.7
7.02	0.69
7.26	1.08
7.38	0.73
7.5	0.73
7.59	0.72
7.68	0.72
7.78	0.72
7.87	0.72
7.96	0.71
8.05	0.71
8.16	0.71
8.25	0.7
8.29	0.41
8.31	0.12
8.4	0.12
8.3	-0.52
8.34	-0.47
8.38	-0.47
8.39	-0.43
8.39	-0.43
8.39	-0.43
8.39	-0.43
8.39	-0.43
8.37	-0.43
8.3	-0.82
8.35	-0.74
8.31	-0.78
8.29	-0.78
8.26	-0.78
8.27	-0.42
8.22	-0.42
8.18	-0.42
8.15	-0.42
8.1	-0.42
8.06	-0.42
8.01	-0.41
7.93	-0.41
7.84	-0.41
7.76	-0.41
7.67	-0.41
7.58	-0.45
7.52	-0.4
7.74	0.14
7.7	0.29
7.67	0.43
7.65	0.62
7.61	0.72
7.58	0.77
7.52	0.73
7.47	0.68
7.4	0.54
7.35	0.44
7.3	0.3
7.28	0.31
7.31	0.4
7.34	0.5
7.42	0.69
7.49	0.83
7.54	0.93
7.61	1.03
7.68	1.18
7.75	1.23
7.81	1.28
7.9	1.38
8.04	1.59
8.28	2.18
8.26	1.85
8.37	1.95
8.45	1.95
8.55	2
8.64	2.05
8.71	2.05
8.75	1.94
8.83	1.99
8.9	1.94
9.01	2.04
9.12	2.09
9.22	2.14
9.33	2.2
9.41	2.25
9.35	2.03
9.73	3.02
9.8	2.72
9.9	2.83
10	3.01
10.08	3.01
10.17	3.06
10.24	2.94
10.32	2.94
10.36	2.76
10.39	2.65
10.4	2.47
10.43	2.41
10.44	2.53
10.46	2.64
10.47	2.76
10.48	2.87
10.45	2.93
10.47	2.93
10.42	2.87
10.35	2.76
10.26	2.59
10.18	2.42
10.12	2.31
10.05	2.2
9.98	2.14
9.93	2.14
9.87	2.14
9.79	2.2
9.7	2.15
9.7	2.6
9.5	2.21
9.4	2.16
9.3	2.05
9.2	2.05
9.12	2.11
9.04	2.17
8.97	2.23
8.87	2.18
8.76	2.12
8.64	1.96
8.52	1.8
8.37	1.59
8.24	1.44
8.12	1.39
7.95	1.24
7.8	1.25
7.66	1.25
7.53	1.26
7.41	1.31
7.28	1.32
7.15	1.32
7.02	1.22
6.88	1.13
6.74	1.03
6.6	0.88
6.44	0.74
6.3	0.89
6.17	0.85
6.06	0.9
5.94	1.47
5.83	1.73
5.75	1.9
5.67	1.79
5.51	1.69
5.4	1.69
5.31	1.64
5.22	1.81
5.15	1.75
5.07	1.55
4.99	1.55
4.94	1.5
4.86	1.45
4.81	1.45
4.76	1.45
4.74	1.71
4.71	1.77
4.67	1.88
4.65	1.98
4.64	1.93
4.59	1.03
4.55	1.13
4.55	1.08
4.53	0.98
4.51	0.88
4.51	0.98
4.55	1.28
4.55	1.43
4.55	1.43
4.56	1.59
4.59	1.64
4.59	1.64
4.65	1.9
4.64	2.18
4.66	2.4
4.66	2.56
4.7	2.68
4.72	2.79
4.76	2.73
4.83	3.02
4.83	3.26
4.88	3.61
4.92	3.86
4.97	4.11
4.99	4.24
5.04	4.37
5.08	4.56
5.09	4.62
5.11	4.75
5.17	5.23
5.2	5.43
5.44	6.73
5.47	6.89
5.54	7.04
5.57	7.27
5.6	7.43
5.6	7.51
5.63	7.59
5.66	7.75
5.73	7.91
5.79	8.16
5.87	8.41
5.96	8.75
6.01	8.74
6.08	8.74
6.12	8.65
6.18	8.74
6.24	9
6.28	9.26
6.31	9.44
6.36	9.72
6.4	9.99
6.43	10.09
6.47	10.27
6.49	10.27
6.49	10.27
6.51	10.17
6.5	10.08
6.59	10.27
6.65	10.45
6.69	10.65
6.73	10.84
6.77	11.04
6.8	11.14
6.86	11.24
6.88	11.14
6.93	11.13
6.98	11.13
7	11.03
7.02	11.03
7.05	11.02
7.07	11.03
7.11	11.13
7.14	11.22
7.16	11.22
7.19	11.22
7.2	11.12
7.23	11.12
