time;gFx;gFy;gFz;TgF
4,475536;0,0224;-0,0256;0,8587;0,859
4,479009;0,0206;-0,0250;0,8473;0,848
4,483483;0,0190;-0,0258;0,8412;0,842
4,487409;0,0191;-0,0271;0,8394;0,840
4,490898;0,0148;-0,0299;0,8332;0,834
4,494944;0,0142;-0,0290;0,8234;0,824
4,498824;0,0119;-0,0258;0,8129;0,813
4,503015;0,0099;-0,0220;0,8044;0,805
4,507342;0,0068;-0,0189;0,7928;0,793
4,510744;0,0052;-0,0151;0,7843;0,785
4,514646;0,0026;-0,0141;0,7826;0,783
4,523414;-0,0001;-0,0144;0,7860;0,786
4,524276;-0,0003;-0,0142;0,7956;0,796
4,526715;-0,0005;-0,0170;0,8059;0,806
4,530824;-0,0024;-0,0181;0,8170;0,817
4,537171;-0,0045;-0,0180;0,8281;0,828
4,541484;-0,0062;-0,0180;0,8416;0,842
4,542703;-0,0090;-0,0170;0,8611;0,861
4,546951;-0,0096;-0,0167;0,8813;0,882
4,551262;-0,0066;-0,0114;0,9111;0,911
4,555654;-0,0067;-0,0075;0,9384;0,938
4,558371;-0,0079;-0,0057;0,9616;0,962
4,562844;-0,0121;-0,0071;0,9872;0,987
4,567588;-0,0132;-0,0098;1,0099;1,010
4,570926;-0,0103;-0,0119;1,0266;1,027
4,574472;-0,0051;-0,0135;1,0370;1,037
4,579341;0,0027;-0,0102;1,0416;1,042
4,582126;0,0115;-0,0055;1,0458;1,046
4,586598;0,0228;0,0007;1,0404;1,041
4,590457;0,0333;0,0036;1,0289;1,029
4,594164;0,0361;0,0032;1,0124;1,013
4,598177;0,0315;-0,0021;1,0010;1,001
4,602527;0,0296;-0,0048;0,9974;0,998
4,606462;0,0285;-0,0033;0,9998;1,000
4,610380;0,0288;0,0002;1,0016;1,002
4,614060;0,0283;0,0046;1,0001;1,000
4,620053;0,0234;0,0068;0,9934;0,994
4,622303;0,0169;0,0076;0,9890;0,989
4,626266;0,0077;0,0105;0,9886;0,989
4,630338;-0,0025;0,0153;0,9980;0,998
4,636076;-0,0115;0,0189;1,0142;1,014
4,638811;-0,0177;0,0235;1,0325;1,033
4,643722;-0,0214;0,0250;1,0459;1,046
4,646168;-0,0248;0,0283;1,0568;1,058
4,650809;-0,0252;0,0303;1,0678;1,069
4,653752;-0,0268;0,0306;1,0791;1,080
4,657778;-0,0277;0,0303;1,0967;1,097
4,662608;-0,0299;0,0283;1,1119;1,113
4,665677;-0,0293;0,0284;1,1266;1,127
4,670536;-0,0276;0,0269;1,1338;1,134
4,673561;-0,0255;0,0279;1,1397;1,140
4,677468;-0,0259;0,0288;1,1467;1,147
4,681773;-0,0263;0,0297;1,1473;1,148
4,689657;-0,0265;0,0327;1,1483;1,149
4,690512;-0,0306;0,0381;1,1485;1,150
4,694002;-0,0293;0,0434;1,1447;1,146
4,704997;-0,0313;0,0506;1,1423;1,144
4,706187;-0,0304;0,0578;1,1424;1,144
4,706465;-0,0308;0,0627;1,1449;1,147
4,709439;-0,0322;0,0680;1,1440;1,146
4,713284;-0,0368;0,0706;1,1406;1,143
4,719412;-0,0387;0,0723;1,1371;1,140
4,721070;-0,0371;0,0751;1,1256;1,129
4,725251;-0,0349;0,0742;1,1156;1,119
4,729206;-0,0339;0,0724;1,1110;1,114
4,734402;-0,0287;0,0728;1,1111;1,114
4,737932;-0,0267;0,0746;1,1161;1,119
4,741547;-0,0253;0,0755;1,1251;1,128
4,746281;-0,0266;0,0748;1,1287;1,132
4,750769;-0,0313;0,0709;1,1282;1,131
4,754336;-0,0348;0,0692;1,1278;1,130
4,759289;-0,0398;0,0698;1,1263;1,129
4,761348;-0,0408;0,0718;1,1222;1,125
4,764796;-0,0422;0,0755;1,1158;1,119
4,768865;-0,0435;0,0790;1,1125;1,116
4,772930;-0,0483;0,0812;1,1103;1,114
4,778830;-0,0508;0,0808;1,1104;1,115
4,780576;-0,0532;0,0825;1,1052;1,110
4,784755;-0,0558;0,0831;1,0987;1,103
4,788781;-0,0577;0,0836;1,0912;1,096
4,792633;-0,0585;0,0853;1,0808;1,086
4,796812;-0,0573;0,0868;1,0725;1,077
4,805320;-0,0558;0,0868;1,0613;1,066
4,805934;-0,0554;0,0874;1,0513;1,056
4,810465;-0,0551;0,0863;1,0470;1,052
4,812425;-0,0566;0,0853;1,0482;1,053
4,816943;-0,0569;0,0857;1,0488;1,054
4,820498;-0,0549;0,0839;1,0455;1,050
4,824342;-0,0512;0,0842;1,0346;1,039
4,828579;-0,0460;0,0870;1,0225;1,027
4,833571;-0,0401;0,0860;1,0097;1,014
4,836551;-0,0338;0,0856;0,9982;1,002
4,840273;-0,0282;0,0850;0,9896;0,994
4,844381;-0,0241;0,0852;0,9861;0,990
4,848055;-0,0232;0,0835;0,9832;0,987
4,851976;-0,0237;0,0797;0,9840;0,988
4,858198;-0,0233;0,0820;0,9773;0,981
4,859653;-0,0230;0,0840;0,9720;0,976
4,863802;-0,0241;0,0868;0,9653;0,969
4,867774;-0,0270;0,0869;0,9538;0,958
4,871781;-0,0289;0,0846;0,9380;0,942
4,875549;-0,0297;0,0819;0,9193;0,923
4,879953;-0,0283;0,0824;0,9062;0,910
4,883628;-0,0211;0,0853;0,8939;0,898
4,887876;-0,0176;0,0872;0,8880;0,892
4,891477;-0,0114;0,0874;0,8840;0,888
4,895655;-0,0069;0,0848;0,8818;0,886
4,899634;-0,0025;0,0822;0,8785;0,882
4,903501;-0,0003;0,0778;0,8734;0,877
4,907444;0,0039;0,0761;0,8648;0,868
4,911625;0,0094;0,0759;0,8527;0,856
4,915956;0,0114;0,0772;0,8411;0,845
4,919446;0,0125;0,0769;0,8321;0,836
4,923339;0,0156;0,0759;0,8288;0,832
4,927112;0,0158;0,0706;0,8225;0,826
4,931264;0,0124;0,0691;0,8155;0,818
4,937741;0,0081;0,0679;0,8029;0,806
4,939253;0,0032;0,0664;0,7889;0,792
4,943304;-0,0019;0,0694;0,7778;0,781
4,947323;-0,0065;0,0721;0,7697;0,773
4,955123;-0,0096;0,0719;0,7657;0,769
4,955898;-0,0124;0,0697;0,7672;0,770
4,961319;-0,0152;0,0681;0,7677;0,771
4,963527;-0,0170;0,0682;0,7673;0,770
4,969374;-0,0128;0,0694;0,7649;0,768
4,971497;-0,0053;0,0699;0,7677;0,771
4,975393;-0,0016;0,0722;0,7764;0,780
4,980039;-0,0036;0,0709;0,7853;0,788
4,983868;-0,0093;0,0733;0,7883;0,792
4,987607;-0,0134;0,0750;0,7861;0,790
4,991321;-0,0152;0,0767;0,7777;0,782
4,995294;-0,0152;0,0777;0,7705;0,775
5,000293;-0,0112;0,0790;0,7618;0,766
5,003098;-0,0104;0,0808;0,7494;0,754
5,007079;-0,0081;0,0812;0,7423;0,747
5,011243;-0,0081;0,0809;0,7406;0,745
5,018460;-0,0067;0,0812;0,7447;0,749
5,019173;-0,0053;0,0838;0,7515;0,756
5,023084;-0,0038;0,0863;0,7660;0,771
5,027271;-0,0003;0,0892;0,7805;0,786
5,030726;0,0052;0,0934;0,7973;0,803
5,034976;0,0085;0,0953;0,8079;0,814
5,038853;0,0059;0,0959;0,8114;0,817
5,042651;0,0029;0,0951;0,8164;0,822
5,047082;-0,0001;0,0959;0,8180;0,824
5,050814;-0,0013;0,1000;0,8193;0,825
5,055129;0,0009;0,1060;0,8228;0,830
5,058711;0,0030;0,1104;0,8296;0,837
5,063084;0,0079;0,1118;0,8404;0,848
5,068700;0,0098;0,1127;0,8498;0,857
5,070488;0,0074;0,1120;0,8621;0,869
5,075836;0,0058;0,1122;0,8714;0,879
5,079683;0,0057;0,1111;0,8774;0,884
5,088246;0,0072;0,1080;0,8829;0,889
5,089042;0,0100;0,1048;0,8884;0,895
5,090603;0,0091;0,0996;0,8938;0,899
5,096791;0,0080;0,1015;0,8937;0,900
5,100417;0,0105;0,1066;0,9003;0,907
5,102681;0,0087;0,1106;0,9109;0,918
5,106387;0,0039;0,1099;0,9217;0,928
5,110981;0,0027;0,1088;0,9288;0,935
5,114496;-0,0062;0,1079;0,9338;0,940
5,118457;-0,0096;0,1070;0,9331;0,939
5,122543;-0,0123;0,1074;0,9323;0,939
5,126236;-0,0123;0,1060;0,9381;0,944
5,130519;-0,0138;0,1020;0,9411;0,947
5,135215;-0,0144;0,1086;0,9474;0,954
5,138417;-0,0138;0,1194;0,9661;0,974
5,142352;-0,0140;0,1238;0,9825;0,990
5,146080;-0,0195;0,1267;0,9944;1,003
5,150326;-0,0265;0,1254;0,9976;1,006
5,154282;-0,0336;0,1240;0,9946;1,003
5,158041;-0,0364;0,1251;0,9891;0,998
5,163371;-0,0340;0,1277;0,9885;0,997
5,166899;-0,0310;0,1298;0,9896;0,999
5,170223;-0,0321;0,1328;0,9904;1,000
5,176118;-0,0357;0,1341;0,9910;1,001
5,177586;-0,0392;0,1380;0,9893;1,000
5,183554;-0,0422;0,1411;0,9861;0,997
5,185975;-0,0425;0,1466;0,9802;0,992
5,190456;-0,0422;0,1520;0,9744;0,987
5,193996;-0,0429;0,1559;0,9691;0,982
5,197732;-0,0444;0,1599;0,9646;0,979
5,202351;-0,0423;0,1626;0,9594;0,974
5,206304;-0,0401;0,1654;0,9602;0,975
5,209450;-0,0382;0,1685;0,9631;0,979
5,213862;-0,0352;0,1702;0,9652;0,981
5,222182;-0,0347;0,1708;0,9680;0,984
5,223030;-0,0332;0,1706;0,9715;0,987
5,225711;-0,0304;0,1712;0,9751;0,990
5,229979;-0,0300;0,1715;0,9747;0,990
5,235635;-0,0319;0,1712;0,9695;0,985
5,237530;-0,0371;0,1715;0,9666;0,982
5,241313;-0,0398;0,1711;0,9658;0,982
5,246551;-0,0414;0,1719;0,9661;0,982
5,249262;-0,0397;0,1733;0,9712;0,987
5,255373;-0,0353;0,1729;0,9780;0,994
5,256932;-0,0337;0,1739;0,9812;0,997
5,261138;-0,0312;0,1750;0,9840;1,000
5,266453;-0,0313;0,1768;0,9869;1,003
5,269445;-0,0286;0,1785;0,9905;1,007
5,273067;-0,0285;0,1798;0,9966;1,013
5,277423;-0,0273;0,1805;1,0048;1,021
5,281065;-0,0277;0,1822;1,0107;1,027
5,285809;-0,0277;0,1826;1,0113;1,028
5,288985;-0,0299;0,1842;1,0086;1,026
5,292900;-0,0340;0,1829;1,0043;1,021
5,297011;-0,0375;0,1819;0,9982;1,015
5,301424;-0,0388;0,1829;0,9901;1,008
5,305038;-0,0400;0,1820;0,9827;1,000
5,309163;-0,0396;0,1835;0,9772;0,995
5,312963;-0,0388;0,1831;0,9759;0,994
5,316934;-0,0346;0,1835;0,9776;0,995
5,320829;-0,0335;0,1844;0,9839;1,002
5,325078;-0,0280;0,1841;0,9923;1,010
5,329012;-0,0232;0,1855;0,9963;1,014
5,335704;-0,0237;0,1874;0,9981;1,016
5,336420;-0,0249;0,1895;1,0037;1,022
5,340941;-0,0291;0,1907;1,0047;1,023
5,345118;-0,0312;0,1930;1,0000;1,019
5,350127;-0,0337;0,1932;0,9882;1,007
5,352647;-0,0334;0,1946;0,9781;0,998
5,357892;-0,0323;0,1966;0,9660;0,986
5,360708;-0,0309;0,1970;0,9555;0,976
5,364512;-0,0309;0,1963;0,9446;0,965
5,368642;-0,0296;0,1968;0,9352;0,956
5,372409;-0,0274;0,1947;0,9321;0,953
5,376328;-0,0255;0,1934;0,9318;0,952
5,380339;-0,0252;0,1918;0,9345;0,954
5,388537;-0,0212;0,1900;0,9416;0,961
5,389472;-0,0198;0,1866;0,9467;0,965
5,392499;-0,0181;0,1816;0,9491;0,966
5,396734;-0,0122;0,1834;0,9489;0,967
5,402220;-0,0081;0,1851;0,9533;0,971
5,404410;-0,0103;0,1849;0,9559;0,974
5,408197;-0,0046;0,1832;0,9572;0,975
5,416145;0,0001;0,1811;0,9594;0,976
5,416889;0,0018;0,1767;0,9596;0,976
5,420132;0,0022;0,1742;0,9627;0,978
5,423854;0,0015;0,1765;0,9700;0,986
5,428066;0,0015;0,1783;0,9740;0,990
5,433258;-0,0023;0,1827;0,9729;0,990
5,435854;0,0034;0,1755;0,9666;0,982
5,439893;-0,0038;0,1715;0,9776;0,993
5,444254;-0,0091;0,1716;0,9790;0,994
5,449829;-0,0047;0,1701;0,9713;0,986
5,451962;-0,0105;0,1705;0,9778;0,993
5,455790;-0,0141;0,1724;0,9825;0,998
5,459757;-0,0126;0,1769;0,9783;0,994
5,463854;-0,0127;0,1779;0,9770;0,993
5,468843;-0,0147;0,1758;0,9776;0,993
5,471710;-0,0108;0,1742;0,9720;0,988
5,475732;-0,0052;0,1731;0,9672;0,983
5,479565;0,0042;0,1734;0,9643;0,980
5,484151;0,0106;0,1710;0,9616;0,977
5,487552;0,0165;0,1685;0,9638;0,979
5,493969;0,0185;0,1641;0,9652;0,979
5,495185;0,0240;0,1648;0,9573;0,972
5,504662;0,0320;0,1631;0,9369;0,952
5,505584;0,0285;0,1563;0,9390;0,952
5,507537;0,0283;0,1529;0,9540;0,967
5,511539;0,0313;0,1548;0,9631;0,976
5,517580;0,0303;0,1562;0,9675;0,981
5,519255;0,0261;0,1591;0,9635;0,977
5,523522;0,0189;0,1581;0,9591;0,972
5,527477;0,0179;0,1581;0,9618;0,975
5,532866;0,0103;0,1587;0,9684;0,981
5,535743;-0,0016;0,1590;0,9787;0,992
5,539120;-0,0253;0,1635;0,9940;1,008
5,543537;-0,0709;0,1742;0,9757;0,994
5,547325;-0,0620;0,1704;0,9454;0,963
5,551164;-0,0399;0,1540;0,9409;0,954
5,555202;-0,0194;0,1475;0,9886;1,000
5,558882;-0,0046;0,1398;1,0183;1,028
5,565980;0,0071;0,1369;1,0017;1,011
5,566909;0,0079;0,1364;0,9869;0,996
5,573281;0,0008;0,1381;0,9828;0,992
5,574564;-0,0049;0,1385;0,9824;0,992
5,579156;-0,0037;0,1408;0,9798;0,990
5,583398;-0,0012;0,1468;0,9682;0,979
5,586977;-0,0028;0,1498;0,9513;0,963
5,590947;-0,0091;0,1501;0,9373;0,949
5,594453;-0,0134;0,1508;0,9416;0,954
5,599154;-0,0141;0,1498;0,9512;0,963
5,602476;-0,0137;0,1515;0,9635;0,975
5,606574;-0,0120;0,1525;0,9763;0,988
5,610350;-0,0105;0,1556;0,9872;0,999
5,615526;-0,0080;0,1581;0,9925;1,005
5,618754;-0,0072;0,1574;0,9891;1,002
5,622581;-0,0076;0,1547;0,9823;0,994
5,626342;-0,0051;0,1533;0,9808;0,993
5,630487;-0,0015;0,1549;0,9773;0,989
5,634458;-0,0020;0,1560;0,9716;0,984
5,638605;-0,0009;0,1587;0,9687;0,982
5,642280;-0,0020;0,1606;0,9625;0,976
5,646265;-0,0027;0,1626;0,9623;0,976
5,654223;-0,0004;0,1626;0,9678;0,981
5,655047;0,0024;0,1648;0,9823;0,996
5,658479;0,0058;0,1682;0,9923;1,006
5,662536;0,0104;0,1692;0,9907;1,005
5,667824;0,0157;0,1671;0,9853;0,999
5,670623;0,0228;0,1631;0,9822;0,996
5,674481;0,0278;0,1593;0,9800;0,993
5,677970;0,0338;0,1572;0,9850;0,998
5,682430;0,0353;0,1573;0,9884;1,001
5,686074;0,0368;0,1562;0,9911;1,004
5,689814;0,0392;0,1552;1,0005;1,013
5,694482;0,0405;0,1553;1,0159;1,029
5,698887;0,0411;0,1572;1,0377;1,050
5,702044;0,0391;0,1588;1,0508;1,063
5,706108;0,0345;0,1573;1,0518;1,064
5,709852;0,0291;0,1560;1,0485;1,060
5,715247;0,0265;0,1550;1,0398;1,052
5,717906;0,0267;0,1548;1,0235;1,036
5,722163;0,0238;0,1567;1,0093;1,022
5,725620;0,0193;0,1589;1,0016;1,014
5,732328;0,0175;0,1611;0,9985;1,012
5,734071;0,0177;0,1622;0,9966;1,010
5,737413;0,0134;0,1632;1,0032;1,016
5,741406;0,0079;0,1620;1,0140;1,027
5,745569;0,0020;0,1610;1,0229;1,036
5,749643;-0,0038;0,1638;1,0276;1,041
5,753599;-0,0057;0,1677;1,0284;1,042
5,757231;-0,0067;0,1703;1,0261;1,040
5,763124;-0,0076;0,1728;1,0208;1,035
5,765730;-0,0077;0,1736;1,0157;1,030
5,769270;-0,0148;0,1696;1,0030;1,017
5,773223;-0,0168;0,1710;0,9902;1,005
5,777729;-0,0166;0,1793;0,9760;0,993
5,786061;-0,0190;0,1832;0,9761;0,993
5,786760;-0,0162;0,1839;0,9708;0,988
5,789020;-0,0187;0,1822;0,9621;0,979
5,793243;-0,0259;0,1774;0,9591;0,976
5,798391;-0,0251;0,1788;0,9534;0,970
5,801329;-0,0221;0,1858;0,9465;0,965
5,804992;-0,0228;0,1884;0,9442;0,963
5,811546;-0,0246;0,1894;0,9452;0,964
5,812573;-0,0292;0,1883;0,9432;0,962
5,817062;-0,0341;0,1901;0,9453;0,965
5,820846;-0,0406;0,1910;0,9559;0,976
5,824770;-0,0406;0,1932;0,9740;0,994
5,828709;-0,0432;0,1940;0,9872;1,007
5,833152;-0,0519;0,1966;0,9923;1,013
5,837154;-0,0598;0,1958;0,9935;1,014
5,841133;-0,0627;0,1945;0,9924;1,013
5,844711;-0,0651;0,1933;0,9903;1,011
5,849451;-0,0639;0,1923;0,9856;1,006
5,852758;-0,0618;0,1897;0,9771;0,997
5,859004;-0,0581;0,1875;0,9667;0,986
5,860506;-0,0513;0,1854;0,9573;0,976
5,864941;-0,0481;0,1822;0,9500;0,968
5,868734;-0,0450;0,1781;0,9467;0,964
5,873202;-0,0414;0,1760;0,9447;0,962
5,876416;-0,0362;0,1736;0,9440;0,961
5,881943;-0,0293;0,1732;0,9416;0,958
5,884795;-0,0220;0,1702;0,9410;0,957
5,891033;-0,0170;0,1667;0,9437;0,958
5,892153;-0,0096;0,1612;0,9507;0,964
5,896659;-0,0046;0,1584;0,9588;0,972
5,900726;-0,0005;0,1590;0,9624;0,975
5,904537;0,0017;0,1600;0,9678;0,981
5,908468;0,0025;0,1597;0,9732;0,986
5,912865;0,0045;0,1598;0,9779;0,991
5,920720;0,0068;0,1575;0,9804;0,993
5,921634;0,0058;0,1554;0,9821;0,994
5,924500;0,0031;0,1545;0,9834;0,995
5,928506;0,0023;0,1544;0,9815;0,994
5,934972;0,0032;0,1543;0,9807;0,993
5,936424;0,0064;0,1514;0,9759;0,988
5,940237;0,0097;0,1513;0,9724;0,984
5,943937;0,0096;0,1503;0,9718;0,983
5,948479;0,0063;0,1485;0,9741;0,985
5,952459;0,0027;0,1477;0,9741;0,985
5,955926;0,0002;0,1484;0,9738;0,985
5,961159;-0,0031;0,1509;0,9723;0,984
5,966020;-0,0067;0,1505;0,9729;0,985
5,971485;-0,0037;0,1507;0,9761;0,988
5,971908;0,0009;0,1492;0,9801;0,991
5,976237;-0,0005;0,1495;0,9852;0,996
5,979762;-0,0046;0,1487;0,9924;1,003
5,984892;-0,0055;0,1496;0,9950;1,006
5,987965;-0,0052;0,1481;0,9964;1,007
5,991785;-0,0033;0,1493;0,9955;1,007
5,995745;-0,0016;0,1510;0,9917;1,003
6,000062;-0,0004;0,1513;0,9840;0,996
6,003887;0,0013;0,1506;0,9801;0,992
6,007652;0,0011;0,1496;0,9787;0,990
6,011713;-0,0025;0,1524;0,9791;0,991
6,015717;-0,0055;0,1534;0,9792;0,991
6,019956;-0,0078;0,1550;0,9821;0,994
6,023511;-0,0060;0,1556;0,9865;0,999
6,030212;-0,0057;0,1568;0,9913;1,004
6,032344;-0,0068;0,1578;0,9962;1,009
6,035680;-0,0049;0,1577;0,9983;1,011
6,039503;-0,0058;0,1608;1,0003;1,013
6,043336;-0,0024;0,1618;1,0051;1,018
6,049768;-0,0000;0,1619;1,0129;1,026
6,051239;-0,0033;0,1597;1,0199;1,032
6,055886;-0,0070;0,1596;1,0228;1,035
6,059309;-0,0065;0,1592;1,0243;1,037
6,063248;-0,0060;0,1595;1,0214;1,034
6,070905;-0,0084;0,1609;1,0207;1,033
6,071790;-0,0132;0,1626;1,0181;1,031
6,075554;-0,0197;0,1657;1,0175;1,031
6,079628;-0,0226;0,1707;1,0158;1,030
6,084072;-0,0214;0,1752;1,0120;1,027
6,087177;-0,0258;0,1765;1,0076;1,023
6,090962;-0,0258;0,1753;1,0014;1,017
6,094899;-0,0221;0,1773;0,9935;1,009
6,098899;-0,0207;0,1780;0,9878;1,004
6,102908;-0,0180;0,1805;0,9841;1,001
6,110077;-0,0195;0,1813;0,9853;1,002
6,111125;-0,0265;0,1817;0,9908;1,008
6,115361;-0,0300;0,1810;0,9964;1,013
6,119207;-0,0314;0,1809;1,0020;1,019
6,122636;-0,0306;0,1813;1,0092;1,026
6,128890;-0,0287;0,1789;1,0145;1,031
6,131492;-0,0265;0,1803;1,0134;1,030
6,135846;-0,0220;0,1783;1,0104;1,026
6,139916;-0,0204;0,1780;1,0104;1,026
6,142964;-0,0207;0,1771;1,0116;1,027
6,147812;-0,0194;0,1761;1,0120;1,027
6,150917;-0,0161;0,1765;1,0106;1,026
6,154465;-0,0139;0,1748;1,0102;1,025
6,158685;-0,0128;0,1748;1,0050;1,020
6,162305;-0,0148;0,1739;0,9982;1,013
6,168035;-0,0161;0,1731;0,9982;1,013
6,170511;-0,0156;0,1747;1,0014;1,017
6,174335;-0,0142;0,1798;1,0065;1,023
6,178305;-0,0134;0,1805;1,0091;1,025
6,182432;-0,0151;0,1787;1,0089;1,025
6,186639;-0,0144;0,1779;1,0113;1,027
6,190451;-0,0108;0,1773;1,0113;1,027
6,195989;-0,0080;0,1765;1,0106;1,026
6,202655;-0,0076;0,1754;1,0053;1,021
6,203452;-0,0057;0,1759;1,0000;1,015
6,208765;-0,0074;0,1754;0,9921;1,008
6,210622;-0,0076;0,1734;0,9838;0,999
6,214648;-0,0104;0,1751;0,9786;0,994
6,218200;-0,0165;0,1774;0,9756;0,992
6,222182;-0,0224;0,1771;0,9767;0,993
6,225997;-0,0283;0,1809;0,9772;0,994
6,231323;-0,0305;0,1844;0,9783;0,996
6,235604;-0,0316;0,1855;0,9794;0,997
6,237861;-0,0360;0,1857;0,9859;1,004
6,241981;-0,0362;0,1835;0,9914;1,009
6,246101;-0,0341;0,1825;0,9947;1,012
6,249929;-0,0300;0,1797;0,9953;1,012
6,254301;-0,0241;0,1791;0,9963;1,013
6,258168;-0,0169;0,1770;0,9944;1,010
6,261981;-0,0124;0,1744;0,9927;1,008
6,266105;-0,0113;0,1730;0,9885;1,004
6,270068;-0,0063;0,1714;0,9811;0,996
6,273839;-0,0064;0,1724;0,9745;0,990
6,277782;-0,0061;0,1715;0,9686;0,984
6,282273;-0,0060;0,1725;0,9643;0,980
6,288168;-0,0067;0,1746;0,9628;0,979
6,289359;-0,0081;0,1755;0,9637;0,980
6,293932;-0,0084;0,1769;0,9683;0,984
6,297833;-0,0098;0,1786;0,9772;0,993
6,301493;-0,0107;0,1793;0,9848;1,001
6,305780;-0,0130;0,1793;0,9902;1,006
6,309965;-0,0137;0,1766;0,9945;1,010
6,314547;-0,0126;0,1745;0,9973;1,013
6,318355;-0,0110;0,1758;0,9931;1,009
6,321724;-0,0101;0,1766;0,9830;0,999
6,325326;-0,0116;0,1783;0,9773;0,993
6,329059;-0,0137;0,1776;0,9726;0,989
6,333350;-0,0159;0,1784;0,9648;0,981
6,337773;-0,0193;0,1775;0,9625;0,979
6,340974;-0,0221;0,1791;0,9576;0,974
6,345201;-0,0246;0,1798;0,9576;0,975
6,352924;-0,0240;0,1787;0,9581;0,975
6,353877;-0,0200;0,1790;0,9584;0,975
6,357508;-0,0187;0,1782;0,9557;0,972
6,361383;-0,0161;0,1771;0,9530;0,969
6,368969;-0,0116;0,1741;0,9507;0,967
6,370035;-0,0074;0,1726;0,9484;0,964
6,373225;-0,0020;0,1746;0,9470;0,963
6,377562;-0,0011;0,1743;0,9479;0,964
6,381276;-0,0058;0,1751;0,9479;0,964
6,385182;-0,0102;0,1755;0,9472;0,963
6,389213;-0,0107;0,1759;0,9451;0,961
6,393255;-0,0148;0,1779;0,9461;0,963
6,397791;-0,0152;0,1782;0,9478;0,965
6,400606;-0,0156;0,1787;0,9503;0,967
6,404665;-0,0133;0,1813;0,9531;0,970
6,409068;-0,0130;0,1817;0,9533;0,971
6,413978;-0,0141;0,1797;0,9519;0,969
6,416929;-0,0120;0,1792;0,9490;0,966
6,420601;-0,0108;0,1771;0,9444;0,961
6,424864;-0,0118;0,1767;0,9391;0,956
6,428476;-0,0123;0,1755;0,9352;0,952
6,432739;-0,0107;0,1761;0,9304;0,947
6,436558;-0,0130;0,1779;0,9287;0,946
6,440482;-0,0146;0,1763;0,9305;0,947
6,447237;-0,0164;0,1770;0,9338;0,951
6,448232;-0,0173;0,1768;0,9429;0,959
6,452462;-0,0158;0,1780;0,9525;0,969
6,458070;-0,0165;0,1790;0,9586;0,975
6,460443;-0,0229;0,1783;0,9575;0,974
6,465630;-0,0282;0,1748;0,9566;0,973
6,468196;-0,0278;0,1745;0,9636;0,980
6,472178;-0,0237;0,1760;0,9674;0,984
6,476861;-0,0196;0,1772;0,9686;0,985
6,484544;-0,0229;0,1775;0,9707;0,987
6,485364;-0,0252;0,1769;0,9755;0,992
6,488373;-0,0236;0,1803;0,9835;1,000
6,492881;-0,0250;0,1799;0,9881;1,005
6,496577;-0,0298;0,1817;0,9888;1,006
6,500127;-0,0363;0,1794;0,9934;1,010
6,504002;-0,0382;0,1812;0,9977;1,015
6,510134;-0,0363;0,1829;0,9931;1,010
6,511849;-0,0386;0,1848;0,9863;1,004
6,516956;-0,0372;0,1844;0,9816;0,999
6,519737;-0,0364;0,1843;0,9837;1,001
6,526108;-0,0364;0,1826;0,9864;1,004
6,527436;-0,0328;0,1827;0,9937;1,011
6,531792;-0,0335;0,1829;1,0037;1,021
6,536783;-0,0353;0,1831;1,0117;1,029
6,540162;-0,0335;0,1840;1,0217;1,039
6,544008;-0,0308;0,1826;1,0273;1,044
6,548542;-0,0298;0,1838;1,0337;1,050
6,551998;-0,0260;0,1885;1,0371;1,054
6,555667;-0,0252;0,1898;1,0320;1,050
6,559839;-0,0284;0,1904;1,0214;1,039
6,564595;-0,0276;0,1907;1,0113;1,030
6,567738;-0,0280;0,1913;1,0065;1,025
6,571854;-0,0315;0,1932;1,0047;1,024
6,575739;-0,0354;0,1930;1,0090;1,028
6,580279;-0,0341;0,1947;1,0149;1,034
6,583898;-0,0296;0,1992;1,0197;1,039
6,587602;-0,0297;0,1990;1,0170;1,037
6,591144;-0,0309;0,1970;1,0123;1,032
6,595286;-0,0333;0,1940;1,0056;1,025
6,599263;-0,0340;0,1930;0,9933;1,012
6,605648;-0,0307;0,1965;0,9800;1,000
6,606955;-0,0298;0,1993;0,9698;0,991
6,611233;-0,0315;0,2002;0,9616;0,983
6,618755;-0,0339;0,2029;0,9573;0,979
6,619598;-0,0367;0,2042;0,9551;0,977
6,623354;-0,0374;0,2034;0,9601;0,982
6,627574;-0,0360;0,2052;0,9671;0,989
6,633170;-0,0352;0,2031;0,9792;1,001
6,635306;-0,0337;0,2043;0,9931;1,014
6,638911;-0,0303;0,2031;1,0043;1,025
6,643418;-0,0258;0,2011;1,0118;1,032
6,647836;-0,0248;0,1982;1,0183;1,038
6,652580;-0,0246;0,1931;1,0212;1,040
6,656314;-0,0238;0,1909;1,0241;1,042
6,659011;-0,0236;0,1900;1,0225;1,040
6,663551;-0,0231;0,1896;1,0178;1,036
6,667362;-0,0227;0,1903;1,0083;1,026
6,670900;-0,0234;0,1916;0,9963;1,015
6,674591;-0,0240;0,1922;0,9888;1,008
6,680200;-0,0247;0,1917;0,9821;1,001
6,684827;-0,0263;0,1899;0,9786;0,997
6,686526;-0,0241;0,1928;0,9707;0,990
6,690725;-0,0257;0,1955;0,9664;0,986
6,694495;-0,0295;0,1947;0,9679;0,988
6,698707;-0,0304;0,1924;0,9759;0,995
6,702815;-0,0323;0,1907;0,9798;0,999
