time;gFx;gFy;gFz;TgF
14,966006;-0,0256;0,1858;0,9765;0,994
14,968136;-0,0255;0,1864;0,9675;0,986
14,972105;-0,0264;0,1868;0,9586;0,977
14,975755;-0,0272;0,1865;0,9523;0,971
14,981594;-0,0278;0,1859;0,9494;0,968
14,983907;-0,0290;0,1846;0,9485;0,967
14,989799;-0,0319;0,1828;0,9475;0,966
14,991755;-0,0319;0,1827;0,9489;0,967
14,996750;-0,0332;0,1813;0,9513;0,969
15,000304;-0,0322;0,1814;0,9536;0,971
15,003819;-0,0307;0,1790;0,9602;0,977
15,008466;-0,0272;0,1758;0,9662;0,982
15,011640;-0,0237;0,1750;0,9743;0,990
15,015574;-0,0192;0,1726;0,9843;1,000
15,019529;-0,0143;0,1714;0,9950;1,010
15,023720;-0,0117;0,1674;1,0035;1,017
15,029613;-0,0113;0,1638;1,0104;1,024
15,031348;-0,0111;0,1589;1,0186;1,031
15,035317;-0,0105;0,1564;1,0266;1,038
15,039562;-0,0122;0,1541;1,0313;1,043
15,045557;-0,0109;0,1536;1,0337;1,045
15,048097;-0,0111;0,1554;1,0351;1,047
15,051167;-0,0114;0,1542;1,0339;1,045
15,055225;-0,0110;0,1563;1,0354;1,047
15,059378;-0,0127;0,1573;1,0368;1,049
15,063137;-0,0141;0,1590;1,0326;1,045
15,067160;-0,0164;0,1587;1,0280;1,040
15,071154;-0,0196;0,1588;1,0237;1,036
15,075223;-0,0216;0,1581;1,0149;1,027
15,079250;-0,0222;0,1578;1,0081;1,021
15,082995;-0,0271;0,1604;1,0010;1,014
15,086944;-0,0297;0,1635;0,9927;1,006
15,091212;-0,0319;0,1659;0,9846;0,999
15,095059;-0,0378;0,1691;0,9773;0,993
15,100114;-0,0398;0,1724;0,9710;0,987
15,104837;-0,0391;0,1765;0,9670;0,984
15,108914;-0,0395;0,1796;0,9660;0,983
15,110793;-0,0399;0,1810;0,9664;0,984
15,115170;-0,0404;0,1802;0,9659;0,983
15,118730;-0,0413;0,1806;0,9682;0,986
15,122905;-0,0428;0,1820;0,9695;0,987
15,129892;-0,0436;0,1830;0,9730;0,991
15,133387;-0,0442;0,1834;0,9747;0,993
15,135612;-0,0465;0,1833;0,9758;0,994
15,138936;-0,0485;0,1842;0,9765;0,995
15,142860;-0,0527;0,1860;0,9751;0,994
15,147103;-0,0576;0,1858;0,9761;0,995
15,150841;-0,0612;0,1861;0,9726;0,992
15,155528;-0,0653;0,1872;0,9691;0,989
15,158577;-0,0676;0,1878;0,9644;0,985
15,162603;-0,0682;0,1907;0,9590;0,980
15,166578;-0,0709;0,1923;0,9524;0,974
15,170446;-0,0705;0,1934;0,9483;0,970
15,174953;-0,0706;0,1948;0,9448;0,967
15,178458;-0,0727;0,1958;0,9437;0,967
15,182490;-0,0741;0,1973;0,9380;0,961
15,188376;-0,0742;0,1982;0,9371;0,961
15,191347;-0,0723;0,1975;0,9387;0,962
15,194445;-0,0698;0,1978;0,9389;0,962
15,198330;-0,0671;0,1991;0,9406;0,964
15,202383;-0,0636;0,1993;0,9453;0,968
15,206384;-0,0616;0,2009;0,9492;0,972
15,210707;-0,0583;0,1976;0,9583;0,980
15,217630;-0,0540;0,1978;0,9669;0,988
15,219818;-0,0536;0,1961;0,9746;0,996
15,222443;-0,0512;0,1939;0,9846;1,005
15,226524;-0,0495;0,1911;0,9932;1,013
15,230089;-0,0497;0,1890;1,0024;1,021
15,234141;-0,0523;0,1900;1,0108;1,030
15,238126;-0,0557;0,1885;1,0136;1,032
15,242009;-0,0601;0,1882;1,0164;1,035
15,246078;-0,0627;0,1887;1,0167;1,036
15,249902;-0,0680;0,1896;1,0138;1,034
15,253953;-0,0730;0,1905;1,0074;1,028
15,258136;-0,0762;0,1907;1,0011;1,022
15,261810;-0,0830;0,1917;0,9913;1,013
15,267810;-0,0851;0,1910;0,9838;1,006
15,269685;-0,0871;0,1916;0,9764;0,999
15,275354;-0,0856;0,1939;0,9689;0,992
15,278077;-0,0847;0,1934;0,9630;0,986
15,282639;-0,0835;0,1927;0,9576;0,980
15,285668;-0,0804;0,1918;0,9545;0,977
15,289897;-0,0792;0,1912;0,9566;0,979
15,293804;-0,0769;0,1901;0,9585;0,980
15,297661;-0,0748;0,1891;0,9652;0,986
15,301477;-0,0728;0,1867;0,9694;0,990
15,305601;-0,0700;0,1838;0,9737;0,993
15,310441;-0,0657;0,1820;0,9777;0,997
15,314362;-0,0586;0,1832;0,9829;1,002
15,317553;-0,0511;0,1835;0,9873;1,006
15,321599;-0,0461;0,1822;0,9918;1,009
15,325532;-0,0423;0,1792;0,9971;1,014
15,329615;-0,0401;0,1753;1,0002;1,016
15,333731;-0,0362;0,1710;0,9988;1,014
15,337421;-0,0347;0,1673;0,9981;1,013
15,341507;-0,0354;0,1658;0,9954;1,010
15,347251;-0,0326;0,1631;0,9912;1,005
15,350124;-0,0328;0,1623;0,9888;1,003
15,353010;-0,0318;0,1623;0,9862;1,000
15,357668;-0,0311;0,1632;0,9845;0,998
15,361724;-0,0310;0,1632;0,9803;0,994
15,364962;-0,0304;0,1633;0,9761;0,990
15,369004;-0,0264;0,1610;0,9723;0,986
15,373164;-0,0245;0,1589;0,9696;0,983
15,377068;-0,0227;0,1554;0,9681;0,981
15,381508;-0,0221;0,1549;0,9663;0,979
15,384874;-0,0210;0,1531;0,9654;0,978
15,392759;-0,0196;0,1527;0,9669;0,979
15,393786;-0,0173;0,1515;0,9697;0,982
15,396724;-0,0128;0,1517;0,9743;0,986
15,400819;-0,0092;0,1515;0,9773;0,989
15,404792;-0,0073;0,1486;0,9795;0,991
15,408642;-0,0044;0,1460;0,9797;0,990
15,412868;-0,0038;0,1439;0,9793;0,990
15,416823;-0,0013;0,1413;0,9791;0,989
15,420505;0,0032;0,1403;0,9802;0,990
15,426895;0,0060;0,1411;0,9781;0,988
15,429135;0,0075;0,1419;0,9763;0,987
15,432399;0,0069;0,1428;0,9754;0,986
15,436427;0,0070;0,1460;0,9738;0,985
15,441468;0,0061;0,1458;0,9716;0,982
15,445497;0,0026;0,1471;0,9700;0,981
15,448646;-0,0026;0,1473;0,9665;0,978
15,452302;-0,0069;0,1476;0,9590;0,970
15,456474;-0,0113;0,1468;0,9538;0,965
15,460653;-0,0135;0,1455;0,9500;0,961
15,464292;-0,0137;0,1452;0,9482;0,959
15,468182;-0,0121;0,1482;0,9510;0,963
15,472259;-0,0117;0,1475;0,9550;0,966
15,478346;-0,0078;0,1490;0,9612;0,973
15,480820;-0,0041;0,1485;0,9699;0,981
15,484679;0,0001;0,1477;0,9810;0,992
15,489823;0,0026;0,1476;0,9894;1,000
15,492868;0,0061;0,1480;1,0015;1,012
15,496540;0,0070;0,1450;1,0120;1,022
15,501120;0,0083;0,1437;1,0275;1,038
15,506850;0,0065;0,1425;1,0416;1,051
15,508489;0,0025;0,1420;1,0510;1,061
15,511913;-0,0018;0,1395;1,0613;1,070
15,515948;-0,0054;0,1383;1,0658;1,075
15,519678;-0,0109;0,1344;1,0659;1,074
15,524086;-0,0149;0,1341;1,0630;1,071
15,528064;-0,0213;0,1332;1,0596;1,068
15,531714;-0,0250;0,1346;1,0527;1,062
15,535827;-0,0285;0,1364;1,0450;1,054
15,539824;-0,0299;0,1393;1,0361;1,046
15,543803;-0,0312;0,1420;1,0267;1,037
15,547709;-0,0311;0,1458;1,0172;1,028
15,551542;-0,0314;0,1468;1,0097;1,021
15,558347;-0,0282;0,1476;1,0025;1,014
15,560522;-0,0259;0,1485;0,9984;1,010
15,563438;-0,0217;0,1498;0,9952;1,007
15,567543;-0,0167;0,1481;0,9914;1,003
15,571377;-0,0142;0,1496;0,9921;1,003
15,575593;-0,0120;0,1505;0,9920;1,003
15,579531;-0,0097;0,1503;0,9924;1,004
15,585543;-0,0067;0,1491;0,9919;1,003
15,588239;-0,0068;0,1494;0,9918;1,003
15,591789;-0,0083;0,1494;0,9902;1,001
15,595570;-0,0090;0,1496;0,9857;0,997
15,599251;-0,0123;0,1495;0,9824;0,994
15,603142;-0,0155;0,1514;0,9777;0,989
15,608812;-0,0160;0,1522;0,9705;0,983
15,611268;-0,0177;0,1527;0,9681;0,980
15,615067;-0,0194;0,1529;0,9638;0,976
15,620707;-0,0198;0,1547;0,9593;0,972
15,623214;-0,0195;0,1535;0,9577;0,970
15,627034;-0,0202;0,1538;0,9581;0,971
15,631220;-0,0189;0,1530;0,9595;0,972
15,635217;-0,0179;0,1521;0,9630;0,975
15,639334;-0,0165;0,1499;0,9702;0,982
15,643637;-0,0141;0,1499;0,9757;0,987
15,646947;-0,0129;0,1483;0,9806;0,992
15,650774;-0,0087;0,1475;0,9881;0,999
15,654921;-0,0046;0,1454;0,9966;1,007
15,658832;-0,0014;0,1459;1,0025;1,013
15,666685;0,0010;0,1455;1,0117;1,022
15,667492;0,0035;0,1447;1,0222;1,032
15,670720;0,0028;0,1433;1,0324;1,042
15,674949;-0,0002;0,1420;1,0397;1,049
15,678649;-0,0035;0,1399;1,0398;1,049
15,682722;-0,0074;0,1379;1,0393;1,048
15,686536;-0,0089;0,1374;1,0364;1,046
15,690540;-0,0091;0,1350;1,0300;1,039
15,694766;-0,0093;0,1351;1,0227;1,032
15,699836;-0,0100;0,1384;1,0135;1,023
15,702561;-0,0116;0,1400;1,0047;1,014
15,707493;-0,0120;0,1432;0,9948;1,005
15,710583;-0,0147;0,1458;0,9901;1,001
15,715002;-0,0153;0,1489;0,9850;0,996
15,718592;-0,0144;0,1494;0,9824;0,994
15,723081;-0,0161;0,1491;0,9803;0,992
15,726548;-0,0186;0,1492;0,9807;0,992
15,730854;-0,0185;0,1465;0,9812;0,992
15,734710;-0,0199;0,1457;0,9836;0,995
15,738390;-0,0197;0,1430;0,9850;0,996
15,744453;-0,0215;0,1417;0,9865;0,997
15,746240;-0,0217;0,1403;0,9893;0,999
15,750047;-0,0206;0,1410;0,9935;1,004
15,754179;-0,0190;0,1421;0,9983;1,009
15,758544;-0,0152;0,1423;1,0003;1,010
15,762142;-0,0120;0,1439;1,0015;1,012
15,766077;-0,0107;0,1436;1,0006;1,011
15,770047;-0,0092;0,1437;0,9992;1,010
15,775279;-0,0087;0,1435;0,9997;1,010
15,778220;-0,0097;0,1443;0,9990;1,009
15,781907;-0,0133;0,1451;0,9995;1,010
15,785810;-0,0176;0,1429;0,9996;1,010
15,789988;-0,0222;0,1443;0,9999;1,010
15,793802;-0,0266;0,1440;1,0011;1,012
15,797821;-0,0302;0,1468;0,9996;1,011
15,802197;-0,0365;0,1464;1,0001;1,011
15,805725;-0,0406;0,1468;1,0005;1,012
15,809929;-0,0418;0,1478;0,9967;1,008
15,813687;-0,0438;0,1505;0,9957;1,008
15,817573;-0,0456;0,1531;0,9931;1,006
15,824624;-0,0483;0,1551;0,9882;1,001
15,828593;-0,0475;0,1595;0,9826;0,997
15,830402;-0,0465;0,1614;0,9777;0,992
15,834309;-0,0448;0,1634;0,9713;0,986
15,838387;-0,0436;0,1633;0,9673;0,982
15,841915;-0,0442;0,1638;0,9652;0,980
15,845898;-0,0454;0,1656;0,9599;0,975
15,849571;-0,0473;0,1649;0,9554;0,971
15,853394;-0,0488;0,1652;0,9484;0,964
15,857482;-0,0493;0,1661;0,9437;0,959
15,861597;-0,0494;0,1659;0,9425;0,958
15,865191;-0,0504;0,1657;0,9410;0,957
15,869003;-0,0524;0,1678;0,9387;0,955
15,873232;-0,0542;0,1688;0,9400;0,957
15,876997;-0,0545;0,1707;0,9450;0,962
15,881107;-0,0543;0,1713;0,9496;0,967
15,886600;-0,0559;0,1726;0,9560;0,973
15,888952;-0,0561;0,1712;0,9641;0,981
15,892985;-0,0574;0,1724;0,9730;0,990
15,897136;-0,0588;0,1725;0,9813;0,998
15,903009;-0,0615;0,1705;0,9865;1,003
15,906879;-0,0634;0,1697;0,9886;1,005
15,908899;-0,0640;0,1668;0,9903;1,006
15,912972;-0,0640;0,1667;0,9905;1,006
15,916732;-0,0638;0,1640;0,9905;1,006
15,920739;-0,0615;0,1647;0,9866;1,002
15,926042;-0,0603;0,1643;0,9842;1,000
15,928889;-0,0597;0,1654;0,9816;0,997
15,932793;-0,0587;0,1676;0,9804;0,996
15,936715;-0,0576;0,1694;0,9781;0,994
15,942779;-0,0581;0,1721;0,9791;0,996
15,944632;-0,0568;0,1726;0,9810;0,998
15,948440;-0,0565;0,1719;0,9813;0,998
15,952454;-0,0557;0,1699;0,9835;1,000
15,956782;-0,0536;0,1687;0,9856;1,001
15,960514;-0,0507;0,1671;0,9916;1,007
15,964521;-0,0481;0,1648;0,9934;1,008
15,968289;-0,0486;0,1655;0,9971;1,012
15,972378;-0,0493;0,1654;0,9999;1,015
15,977015;-0,0487;0,1641;0,9992;1,014
15,982538;-0,0486;0,1628;0,9985;1,013
15,984276;-0,0494;0,1635;0,9947;1,009
15,988386;-0,0498;0,1651;0,9914;1,006
15,992482;-0,0483;0,1659;0,9907;1,006
15,998170;-0,0468;0,1684;0,9915;1,007
16,000227;-0,0457;0,1685;0,9913;1,007
16,004145;-0,0440;0,1695;0,9898;1,005
16,008267;-0,0438;0,1682;0,9871;1,002
16,012229;-0,0421;0,1639;0,9878;1,002
16,016453;-0,0402;0,1616;0,9876;1,002
16,019985;-0,0364;0,1590;0,9903;1,004
16,023982;-0,0356;0,1582;0,9930;1,006
16,029251;-0,0362;0,1583;0,9935;1,007
16,032211;-0,0345;0,1575;0,9955;1,008
16,036124;-0,0343;0,1586;0,9983;1,011
16,040211;-0,0320;0,1598;1,0000;1,013
16,043876;-0,0292;0,1613;1,0005;1,014
16,050084;-0,0312;0,1609;1,0017;1,015
16,051681;-0,0348;0,1609;1,0032;1,017
16,056046;-0,0402;0,1600;1,0038;1,017
16,062038;-0,0449;0,1592;1,0008;1,014
16,063670;-0,0502;0,1590;0,9941;1,008
16,067610;-0,0561;0,1592;0,9880;1,002
16,074914;-0,0575;0,1603;0,9833;0,998
16,076730;-0,0589;0,1602;0,9831;0,998
16,079842;-0,0570;0,1613;0,9820;0,997
16,083485;-0,0571;0,1625;0,9851;1,000
16,087562;-0,0553;0,1631;0,9888;1,004
16,091691;-0,0573;0,1635;0,9917;1,007
16,095475;-0,0544;0,1626;0,9919;1,007
16,101220;-0,0530;0,1614;0,9927;1,007
16,103813;-0,0510;0,1604;0,9945;1,009
16,107729;-0,0472;0,1601;0,9986;1,012
16,111619;-0,0462;0,1580;1,0011;1,015
16,115512;-0,0442;0,1568;1,0029;1,016
16,119420;-0,0462;0,1567;0,9997;1,013
16,123375;-0,0455;0,1561;0,9948;1,008
16,127227;-0,0447;0,1583;0,9883;1,002
16,131386;-0,0451;0,1598;0,9859;1,000
16,135291;-0,0440;0,1624;0,9872;1,001
16,141208;-0,0436;0,1636;0,9900;1,004
16,143279;-0,0463;0,1630;0,9915;1,006
16,147021;-0,0477;0,1639;0,9919;1,006
16,150958;-0,0502;0,1628;0,9922;1,007
16,157819;-0,0520;0,1633;0,9915;1,006
16,160182;-0,0536;0,1608;0,9915;1,006
16,163051;-0,0554;0,1609;0,9923;1,007
16,166918;-0,0575;0,1617;0,9923;1,007
16,173003;-0,0564;0,1617;0,9909;1,006
16,176410;-0,0547;0,1630;0,9904;1,005
16,179047;-0,0494;0,1665;0,9891;1,004
16,182799;-0,0459;0,1670;0,9915;1,007
16,186742;-0,0423;0,1688;0,9926;1,008
16,190997;-0,0314;0,1790;0,8437;0,863
16,194870;-0,1212;0,1936;0,5320;0,579
16,198674;-0,1358;0,2016;0,4255;0,490
16,202637;-0,0848;0,2057;0,5725;0,614
16,206976;-0,0318;0,2060;0,7797;0,807
16,211030;0,0199;0,1804;1,0196;1,036
16,215429;-0,0611;0,1179;1,2019;1,209
16,221654;-0,1004;0,0798;1,3000;1,306
16,223633;-0,0839;0,0667;1,3256;1,330
16,226819;-0,0561;0,0814;1,2929;1,297
16,231095;-0,0357;0,1135;1,2311;1,237
16,234629;-0,0256;0,1464;1,1765;1,186
16,239932;-0,0182;0,1771;1,1270;1,141
16,243976;-0,0175;0,1945;1,0932;1,110
16,247989;-0,0215;0,1959;1,0632;1,081
16,251210;-0,0340;0,1859;1,0348;1,052
16,263240;-0,0517;0,1718;0,9995;1,015
16,263652;-0,0699;0,1590;0,9719;0,987
16,263861;-0,0887;0,1487;0,9437;0,959
16,273988;-0,1057;0,1438;0,9254;0,942
16,274865;-0,1225;0,1428;0,9155;0,935
16,282605;-0,1333;0,1460;0,9112;0,932
16,282766;-0,1346;0,1526;0,9093;0,932
16,283076;-0,1314;0,1588;0,9104;0,933
16,285872;-0,1197;0,1656;0,9078;0,931
16,289811;-0,1049;0,1722;0,9060;0,928
16,296593;-0,0900;0,1794;0,9081;0,930
16,300366;-0,0762;0,1825;0,9123;0,933
16,302598;-0,0633;0,1825;0,9192;0,939
16,306356;-0,0581;0,1761;0,9228;0,941
16,310214;-0,0590;0,1680;0,9171;0,934
16,314387;-0,0638;0,1592;0,9084;0,924
16,317966;-0,0665;0,1520;0,9031;0,918
16,321885;-0,0725;0,1459;0,9008;0,915
16,329782;-0,0771;0,1423;0,8974;0,912
16,330228;-0,0820;0,1408;0,8953;0,910
16,333959;-0,0861;0,1412;0,8956;0,911
16,340260;-0,0871;0,1431;0,8968;0,912
16,343359;-0,0850;0,1443;0,8975;0,913
16,345672;-0,0819;0,1450;0,9022;0,917
16,349564;-0,0769;0,1496;0,9103;0,926
16,353555;-0,0680;0,1558;0,9191;0,935
16,357832;-0,0586;0,1603;0,9269;0,942
16,362246;-0,0512;0,1641;0,9349;0,951
16,366034;-0,0427;0,1681;0,9494;0,965
16,369765;-0,0364;0,1749;0,9708;0,987
16,373673;-0,0290;0,1802;0,9919;1,009
16,379658;-0,0175;0,1870;1,0148;1,032
16,382007;-0,0100;0,1918;1,0312;1,049
16,385576;-0,0062;0,1932;1,0450;1,063
16,390321;-0,0043;0,1935;1,0480;1,066
16,394534;-0,0067;0,1896;1,0478;1,065
16,397432;-0,0120;0,1836;1,0468;1,063
16,402186;-0,0165;0,1756;1,0382;1,053
16,405790;-0,0217;0,1651;1,0185;1,032
16,411152;-0,0310;0,1552;0,9923;1,005
16,413691;-0,0370;0,1476;0,9709;0,983
16,417087;-0,0419;0,1366;0,9474;0,958
16,421926;-0,0395;0,1292;0,9369;0,947
16,426407;-0,0357;0,1291;0,9464;0,956
16,429053;-0,0408;0,1278;0,9672;0,976
16,432868;-0,0448;0,1318;0,9785;0,988
16,436880;-0,0468;0,1286;0,9881;0,998
16,440792;-0,0494;0,1235;1,0061;1,015
16,444898;-0,0517;0,1160;1,0279;1,036
16,449362;-0,0554;0,1064;1,0460;1,053
16,453077;-0,0602;0,0953;1,0600;1,066
16,459468;-0,0658;0,0833;1,0701;1,075
16,461033;-0,0957;0,0532;1,0917;1,097
16,464804;-0,1426;-0,0020;1,1335;1,142
16,468751;-0,1449;-0,0329;1,1881;1,197
16,473005;-0,0593;0,0458;1,0751;1,078
16,477446;-0,0305;0,1114;0,9220;0,929
16,480452;-0,0220;0,1562;0,8838;0,898
16,484582;-0,0082;0,1845;0,9314;0,949
16,488673;0,0147;0,2154;0,9746;0,998
16,492582;0,0327;0,2246;0,9734;1,000
16,496895;0,0443;0,2156;0,9531;0,978
16,500345;0,0401;0,1981;0,9259;0,948
16,505498;0,0208;0,1813;0,8997;0,918
16,509062;0,0091;0,1636;0,8771;0,892
16,515447;-0,0002;0,1431;0,8482;0,860
16,519473;-0,0047;0,1258;0,8379;0,847
16,521410;-0,0164;0,1051;0,8553;0,862
16,524359;-0,0187;0,0953;0,8810;0,886
16,530207;-0,0132;0,0918;0,9077;0,912
16,532146;0,0020;0,0951;0,9322;0,937
16,538919;0,0157;0,1038;0,9454;0,951
16,540262;0,0251;0,1113;0,9662;0,973
16,544397;0,0289;0,1164;1,0148;1,022
16,548257;0,0260;0,1213;1,0533;1,061
16,552077;0,0228;0,1307;1,0708;1,079
16,556247;0,0271;0,1324;1,0645;1,073
16,561035;0,0315;0,1325;1,0496;1,058
16,564365;0,0405;0,1294;1,0379;1,047
16,574357;0,0433;0,1255;1,0310;1,040
16,574797;0,0461;0,1211;1,0236;1,032
16,575991;0,0484;0,1184;1,0216;1,030
16,580061;0,0468;0,1180;1,0272;1,035
16,584548;0,0504;0,1130;1,0537;1,061
16,587681;0,0532;0,1070;1,0669;1,074
16,593152;0,0616;0,1015;1,0616;1,068
16,595932;0,0726;0,0921;1,0511;1,058
16,603466;0,0755;0,0870;1,0391;1,045
16,604727;0,0789;0,0893;1,0224;1,029
16,607517;0,0814;0,0930;0,9927;1,000
16,612162;0,0848;0,0970;0,9631;0,972
16,617967;0,0894;0,1040;0,9276;0,938
16,621007;0,0939;0,1129;0,8998;0,912
16,623907;0,0963;0,1210;0,8868;0,900
16,628108;0,0975;0,1308;0,8709;0,886
16,631431;0,0987;0,1368;0,8596;0,876
16,635317;0,1011;0,1415;0,8504;0,868
16,639777;0,1053;0,1440;0,8432;0,862
16,644483;0,1080;0,1462;0,8444;0,864
16,647270;0,1075;0,1440;0,8567;0,875
16,651326;0,1116;0,1475;0,8626;0,882
16,655305;0,1132;0,1489;0,8783;0,898
16,659589;0,1099;0,1478;0,9022;0,921
16,663178;0,1009;0,1432;0,9207;0,937
16,667122;0,0884;0,1375;0,9395;0,954
16,671720;0,0805;0,1301;0,9577;0,970
16,675150;0,0771;0,1231;0,9697;0,980
16,679787;0,0722;0,1175;0,9945;1,004
16,683025;0,0688;0,1158;1,0175;1,026
16,687379;0,0735;0,1151;1,0468;1,056
16,690862;0,0742;0,1156;1,0847;1,093
16,696992;0,0721;0,1164;1,1071;1,116
16,698780;0,0732;0,1176;1,1142;1,123
16,703206;0,0765;0,1171;1,1092;1,118
16,706714;0,0703;0,1138;1,0993;1,107
16,710934;0,0616;0,1106;1,0883;1,096
16,714953;0,0522;0,1115;1,0809;1,088
16,718829;0,0478;0,1154;1,0732;1,080
16,722953;0,0496;0,1220;1,0645;1,073
16,728332;0,0503;0,1286;1,0533;1,062
16,730737;0,0480;0,1377;1,0322;1,042
16,737371;0,0416;0,1402;1,0179;1,028
16,740260;0,0322;0,1401;1,0074;1,018
16,743217;0,0239;0,1394;1,0066;1,017
16,747134;0,0155;0,1364;1,0040;1,013
16,750948;0,0027;0,1343;0,9960;1,005
16,755588;-0,0080;0,1344;0,9796;0,989
16,758636;-0,0104;0,1323;0,9719;0,981
16,762564;-0,0098;0,1323;0,9753;0,984
16,769897;-0,0053;0,1275;0,9762;0,985
16,771521;-0,0016;0,1215;0,9696;0,977
16,776548;-0,0026;0,1126;0,9588;0,965
16,779607;-0,0008;0,1054;0,9520;0,958
16,782481;0,0045;0,0940;0,9489;0,954
16,786590;0,0114;0,0929;0,9703;0,975
16,791058;0,0208;0,0994;0,9860;0,991
16,794599;0,0368;0,1138;0,9962;1,003
16,798605;0,0429;0,1249;1,0021;1,011
16,802916;0,0337;0,1364;1,0043;1,014
16,806523;0,0116;0,1418;1,0061;1,016
16,810239;-0,0166;0,1346;1,0112;1,020
16,815383;-0,0529;0,1193;1,0217;1,030
16,818056;-0,0860;0,1147;1,0392;1,049
16,822129;-0,0905;0,1109;1,0447;1,054
16,825995;-0,0829;0,1033;1,0493;1,058
16,830303;-0,0696;0,0918;1,0551;1,061
16,834093;-0,0695;0,0819;1,0668;1,072
16,838042;-0,0714;0,0842;1,0575;1,063
16,842161;-0,0692;0,0904;1,0494;1,056
16,846300;-0,0617;0,1007;1,0590;1,066
16,850155;-0,0529;0,1097;1,0791;1,086
16,858523;-0,0483;0,1140;1,0905;1,097
16,860099;-0,0457;0,1138;1,0950;1,102
16,862708;-0,0476;0,1094;1,0989;1,105
16,867463;-0,0515;0,1057;1,0905;1,097
16,869968;-0,0479;0,1059;1,0746;1,081
16,873888;-0,0399;0,1056;1,0520;1,058
16,877860;-0,0286;0,1052;1,0276;1,033
16,881853;-0,0135;0,0981;1,0038;1,009
16,885885;0,0161;0,0787;0,9863;0,990
16,889872;0,0774;0,0357;0,9658;0,970
16,893870;0,0981;0,0110;0,9707;0,976
16,897697;0,0342;0,0471;0,9894;0,991
16,901773;-0,0871;0,1392;1,0137;1,027
16,905712;-0,1011;0,2311;1,0423;1,072
16,909667;-0,0181;0,2489;1,0842;1,113
16,913797;0,0261;0,2041;1,0764;1,096
16,917643;0,0331;0,1460;1,0146;1,026
16,921603;0,0188;0,0871;0,9489;0,953
16,925507;0,0109;0,0608;0,9373;0,939
16,929543;0,0096;0,0648;0,9602;0,962
16,935429;0,0145;0,0885;0,9922;0,996
16,937427;0,0245;0,1253;1,0177;1,026
16,941237;0,0396;0,1560;1,0157;1,028
16,945874;0,0436;0,1678;1,0052;1,020
16,949515;0,0235;0,1704;1,0016;1,016
16,954055;0,0295;0,1459;1,0243;1,035
16,957412;0,0041;0,1072;1,0540;1,059
16,961165;0,0044;0,0837;1,0641;1,067
16,965185;0,0157;0,0798;1,0576;1,061
16,970014;0,0290;0,0864;1,0416;1,046
16,973437;0,0337;0,1001;1,0285;1,034
16,977001;0,0293;0,1128;1,0213;1,028
16,980971;0,0251;0,1224;1,0227;1,030
16,985028;0,0130;0,1223;1,0227;1,030
16,988904;-0,0039;0,1167;1,0219;1,029
16,993052;-0,0238;0,1076;1,0231;1,029
16,996981;-0,0419;0,0983;1,0260;1,032
17,000849;-0,0583;0,0918;1,0304;1,036
17,005015;-0,0685;0,0915;1,0312;1,038
17,008756;-0,0816;0,0987;1,0338;1,042
17,014911;-0,0964;0,1147;1,0316;1,042
17,016737;-0,1092;0,1293;1,0323;1,046
17,021639;-0,1141;0,1358;1,0201;1,035
17,026728;-0,1136;0,1256;1,0073;1,021
17,030886;-0,1106;0,1100;1,0061;1,018
17,033141;-0,1026;0,0941;1,0141;1,024
17,037357;-0,0887;0,0869;1,0172;1,025
17,040956;-0,0690;0,0878;1,0073;1,014
17,044535;-0,0399;0,0857;0,8982;0,903
17,048832;-0,0368;0,0656;0,6895;0,694
17,053058;-0,1114;0,0326;0,7526;0,762
17,057193;-0,1292;-0,0070;1,0680;1,076
17,061069;-0,0665;0,0129;1,2365;1,238
17,064292;0,0081;0,0742;1,1976;1,200
17,068526;0,0083;0,0917;1,1146;1,118
17,072445;-0,0288;0,0643;1,0638;1,066
17,076298;-0,0398;0,0379;1,0819;1,083
17,084449;-0,0258;0,0301;1,1097;1,110
17,085372;-0,0149;0,0373;1,1285;1,129
17,092499;-0,0139;0,0467;1,1326;1,134
17,094982;-0,0180;0,0629;1,1212;1,123
17,095999;-0,0168;0,0796;1,1047;1,108
17,100357;-0,0163;0,0893;1,0909;1,095
17,104020;-0,0148;0,0946;1,0759;1,080
17,108347;-0,0181;0,0925;1,0619;1,066
17,112140;-0,0210;0,0885;1,0503;1,054
17,116175;-0,0245;0,0857;1,0412;1,045
17,120307;-0,0223;0,0864;1,0359;1,040
17,124004;-0,0195;0,0971;1,0215;1,026
17,127871;-0,0154;0,1089;0,9963;1,002
17,132201;-0,0128;0,1166;0,9733;0,980
17,137429;-0,0121;0,1178;0,9519;0,959
17,139761;-0,0119;0,1120;0,9320;0,939
17,143529;-0,0139;0,1088;0,9191;0,926
17,147489;-0,0160;0,1040;0,9021;0,908
17,151682;-0,0140;0,1035;0,8862;0,892
17,155601;-0,0111;0,1064;0,8733;0,880
17,159417;-0,0068;0,1041;0,8659;0,872
17,163624;-0,0034;0,1035;0,8643;0,870
17,167521;-0,0019;0,0999;0,8672;0,873
17,173839;-0,0028;0,0960;0,8715;0,877
17,175554;-0,0006;0,0911;0,8763;0,881
17,179417;0,0013;0,0921;0,8831;0,888
17,183517;-0,0000;0,0935;0,8883;0,893
17,187938;0,0017;0,0946;0,8932;0,898
17,192147;0,0032;0,0939;0,8982;0,903
17,195486;0,0016;0,0938;0,9020;0,907
