time;gFx;gFy;gFz;TgF
4,460131;0,3921;-0,1475;-0,2333;0,479
4,464570;0,4409;-0,0703;-0,1307;0,465
4,468220;0,4287;-0,0060;-0,0512;0,432
4,472128;0,3758;0,0600;0,0532;0,384
4,476223;0,2993;0,1163;0,0951;0,335
4,480472;0,2149;0,1511;0,0937;0,279
4,489010;0,0991;0,1789;0,0767;0,218
4,491050;0,0009;0,1974;0,0557;0,205
4,494546;-0,0844;0,2156;0,0292;0,233
4,496443;-0,1299;0,2310;0,0126;0,265
4,500249;-0,1395;0,2415;0,0057;0,279
4,507497;-0,1279;0,2488;-0,0010;0,280
4,510094;-0,1105;0,2366;-0,0048;0,261
4,512722;-0,0927;0,2114;0,0006;0,231
4,516556;-0,0816;0,1674;0,0143;0,187
4,520768;-0,0693;0,1272;0,0416;0,151
4,523945;-0,0501;0,0887;0,0839;0,132
4,527855;-0,0230;0,0697;0,1369;0,155
4,531758;-0,0010;0,0623;0,1919;0,202
4,536707;0,0126;0,0546;0,2518;0,258
4,539770;0,0184;0,0461;0,2973;0,301
4,543756;0,0174;0,0399;0,3169;0,320
4,549345;0,0142;0,0390;0,2822;0,285
4,554093;0,0085;0,0293;0,2411;0,243
4,556684;0,0065;-0,0032;0,2386;0,239
4,559814;0,0287;-0,0474;0,2531;0,259
4,566012;0,0549;-0,0746;0,2311;0,249
4,568964;0,0616;-0,1013;0,1761;0,212
4,576584;0,0442;-0,1144;0,1259;0,176
4,578006;0,0222;-0,1202;0,0802;0,146
4,580899;-0,0060;-0,1078;0,0911;0,141
4,601768;-0,0153;-0,0957;0,1158;0,151
4,602664;-0,0162;-0,0817;0,1478;0,170
4,602902;-0,0165;-0,0685;0,1816;0,195
4,603110;-0,0211;-0,0595;0,2128;0,222
4,606393;-0,0329;-0,0464;0,2501;0,257
4,606820;-0,0331;-0,0309;0,2797;0,283
4,607700;-0,0314;-0,0072;0,2923;0,294
4,612317;-0,0285;0,0198;0,2890;0,291
4,615986;-0,0289;0,0424;0,2822;0,287
4,620050;-0,0382;0,0658;0,2840;0,294
4,623476;-0,0608;0,0806;0,2946;0,311
4,628533;-0,0895;0,0864;0,3021;0,327
4,631360;-0,1278;0,0793;0,3082;0,343
4,636250;-0,1665;0,0695;0,3101;0,359
4,640198;-0,2110;0,0652;0,3271;0,395
4,644710;-0,2371;0,0606;0,3484;0,426
4,653080;-0,2453;0,0487;0,3666;0,444
4,655384;-0,2358;0,0312;0,3723;0,442
4,661808;-0,2053;0,0101;0,3442;0,401
4,662517;-0,1761;-0,0117;0,3135;0,360
4,672968;-0,1455;-0,0413;0,2823;0,320
4,673846;-0,1197;-0,0646;0,2588;0,292
4,674011;-0,0924;-0,0851;0,2244;0,257
4,675210;-0,0628;-0,0948;0,1954;0,226
4,678682;-0,0370;-0,0921;0,1842;0,209
4,682659;-0,0108;-0,0796;0,1805;0,198
4,686644;0,0015;-0,0561;0,1769;0,186
4,690569;-0,0026;-0,0343;0,1555;0,159
4,694488;-0,0238;-0,0061;0,1212;0,124
4,698739;-0,0509;0,0148;0,0879;0,103
4,708718;-0,0789;0,0373;0,0459;0,099
4,709587;-0,0969;0,0540;0,0162;0,112
4,710231;-0,1077;0,0689;-0,0114;0,128
4,715690;-0,1104;0,0772;-0,0289;0,138
4,722999;-0,1108;0,0810;-0,0516;0,147
4,724156;-0,1092;0,0790;-0,0706;0,152
4,725994;-0,1067;0,0709;-0,0853;0,154
4,731412;-0,1044;0,0582;-0,0961;0,153
4,736593;-0,1023;0,0395;-0,1185;0,161
4,738421;-0,0969;0,0177;-0,1437;0,174
4,742242;-0,0875;-0,0105;-0,1602;0,183
4,746417;-0,0705;-0,0328;-0,1569;0,175
4,749995;-0,0446;-0,0499;-0,1368;0,152
4,755524;-0,0197;-0,0638;-0,1045;0,124
4,757949;-0,0064;-0,0767;-0,0565;0,096
4,761964;-0,0052;-0,0817;-0,0115;0,083
4,765921;-0,0025;-0,0854;0,0411;0,095
4,770109;-0,0072;-0,0871;0,0843;0,121
4,773923;-0,0167;-0,0832;0,1131;0,141
4,778318;-0,0258;-0,0682;0,0946;0,119
4,781875;-0,0336;-0,0495;0,0532;0,080
4,787493;-0,0480;-0,0302;0,0019;0,057
4,790501;-0,0602;-0,0149;-0,0340;0,071
4,793775;-0,0785;-0,0033;-0,0503;0,093
4,799285;-0,1015;0,0043;-0,0577;0,117
4,804371;-0,1265;0,0041;-0,0584;0,139
4,805624;-0,1454;0,0036;-0,0701;0,161
4,809967;-0,1298;0,0050;-0,0826;0,154
4,814160;-0,0812;0,0054;-0,0881;0,120
4,819446;0,0036;0,0013;-0,0734;0,073
4,821803;0,0511;-0,0150;-0,0145;0,055
4,825442;0,0294;-0,0239;0,1056;0,112
4,829643;-0,0454;0,0035;0,2242;0,229
4,833321;-0,1103;0,0721;0,3262;0,352
4,837605;-0,1693;0,1983;0,4625;0,531
4,845289;-0,2012;0,3442;0,6260;0,742
4,846135;-0,2163;0,4624;0,7996;0,949
4,849704;-0,2338;0,5635;1,0177;1,187
4,862739;-0,2404;0,6260;1,1620;1,342
4,864329;-0,2385;0,6690;1,2332;1,423
4,864794;-0,2565;0,6429;1,2920;1,466
4,865641;-0,2765;0,5633;1,3768;1,513
4,882856;-0,2555;0,4137;1,5838;1,657
4,886642;-0,1958;0,2758;1,8866;1,917
4,887320;-0,1212;0,1639;2,2722;2,281
4,888936;-0,0873;0,1223;2,4992;2,504
4,889518;-0,0652;0,0869;2,5253;2,528
4,889852;0,0191;0,0257;2,4708;2,471
4,895961;0,1807;-0,0397;2,4176;2,425
4,897875;0,3496;-0,0798;2,4108;2,437
4,909286;0,5158;-0,0840;2,5149;2,569
4,910594;0,6224;-0,0517;2,7267;2,797
4,911258;0,7677;-0,0561;3,0158;3,112
4,913801;0,9293;-0,1176;3,3199;3,450
4,917193;1,0860;-0,1397;3,5930;3,756
4,922033;1,2299;-0,1298;3,8635;4,057
4,925904;1,3013;-0,1256;4,0369;4,243
4,932045;1,3405;-0,1081;4,1237;4,337
4,933094;1,3750;-0,0574;4,1745;4,396
4,937405;1,4432;-0,0538;4,1465;4,391
4,940809;1,4821;-0,0758;4,0309;4,295
4,944532;1,4099;-0,0910;3,8289;4,081
4,949226;1,2763;-0,0702;3,5760;3,798
4,952648;1,1002;0,0145;3,2420;3,424
4,956634;0,9458;0,1140;2,9821;3,131
4,964162;0,7696;0,2164;2,7361;2,850
4,966469;0,5975;0,2803;2,5565;2,640
4,968685;0,4655;0,3167;2,4396;2,504
4,972420;0,3329;0,3450;2,3436;2,392
4,977005;0,2379;0,3754;2,2740;2,317
4,983189;0,1788;0,4023;2,2215;2,265
4,991440;0,1204;0,4341;2,1746;2,221
4,992576;0,0773;0,4516;2,1395;2,188
4,992821;0,0302;0,4564;2,0941;2,143
4,996944;-0,0132;0,4438;2,0545;2,102
5,004860;-0,0505;0,4187;2,0425;2,086
5,005835;-0,0907;0,3712;2,0468;2,082
5,008282;-0,1180;0,3238;2,0568;2,085
5,012756;-0,1416;0,2619;2,0673;2,089
5,015997;-0,1502;0,1976;2,0827;2,097
5,021044;-0,1444;0,1460;2,0937;2,104
5,025548;-0,1218;0,0947;2,1098;2,115
5,027872;-0,0890;0,0552;2,1279;2,130
5,032317;-0,0588;0,0309;2,1468;2,148
5,036552;-0,0227;0,0077;2,1644;2,165
5,042139;0,0010;-0,0071;2,1663;2,166
5,044131;0,0172;-0,0229;2,1360;2,136
5,048008;0,0206;-0,0314;2,0732;2,074
5,051901;0,0233;-0,0324;2,0076;2,008
5,055865;0,0318;-0,0228;1,9244;1,925
5,059823;0,0382;-0,0127;1,8333;1,834
5,064617;0,0426;-0,0065;1,7590;1,760
5,069371;0,0556;-0,0043;1,6762;1,677
5,072603;0,0714;-0,0131;1,6063;1,608
5,075705;0,0884;-0,0285;1,5307;1,533
5,082074;0,1120;-0,0470;1,4660;1,471
5,085542;0,1439;-0,0616;1,4030;1,412
5,087456;0,1797;-0,0705;1,3447;1,358
5,091652;0,2153;-0,0789;1,2958;1,316
5,095444;0,2505;-0,0889;1,2468;1,275
5,099647;0,2787;-0,0973;1,2180;1,253
5,105609;0,3051;-0,1012;1,2168;1,259
5,107679;0,3348;-0,0979;1,2296;1,278
5,111467;0,3639;-0,0880;1,2398;1,295
5,115544;0,3888;-0,0810;1,2368;1,299
5,123554;0,4094;-0,0715;1,2169;1,286
5,124465;0,4179;-0,0647;1,1874;1,260
5,130321;0,4183;-0,0589;1,1509;1,226
5,131477;0,4095;-0,0555;1,1137;1,188
5,135892;0,3956;-0,0570;1,0844;1,156
5,139469;0,3855;-0,0546;1,0673;1,136
5,143237;0,3871;-0,0452;1,0785;1,147
5,147008;0,3956;-0,0323;1,0978;1,167
5,151810;0,4073;-0,0081;1,1244;1,196
5,155672;0,4126;0,0111;1,1426;1,215
5,159312;0,4073;0,0292;1,1627;1,232
5,163906;0,3868;0,0419;1,1813;1,244
5,168937;0,3646;0,0516;1,1904;1,246
5,171150;0,3407;0,0616;1,2003;1,249
5,175511;0,3189;0,0702;1,2086;1,252
5,178943;0,2957;0,0813;1,2092;1,248
5,183002;0,2704;0,0924;1,2015;1,235
5,187254;0,2433;0,1017;1,1794;1,209
5,190928;0,2023;0,1097;1,1299;1,153
5,194855;0,1483;0,1117;1,0671;1,083
5,201722;0,0994;0,1111;1,0051;1,016
5,203174;0,0504;0,1044;0,9264;0,934
5,206752;0,0178;0,0925;0,8506;0,856
5,210626;-0,0071;0,0740;0,7567;0,760
5,214537;-0,0198;0,0553;0,6604;0,663
5,218473;-0,0271;0,0384;0,5831;0,585
5,222553;-0,0319;0,0217;0,5022;0,504
5,226311;-0,0266;0,0008;0,4317;0,433
5,230131;-0,0228;-0,0147;0,3853;0,386
5,234457;-0,0216;-0,0224;0,3557;0,357
5,238601;-0,0204;-0,0270;0,3424;0,344
5,242206;-0,0109;-0,0364;0,3402;0,342
5,246381;-0,0035;-0,0448;0,3550;0,358
5,253905;0,0047;-0,0415;0,3780;0,380
5,255375;0,0126;-0,0296;0,4155;0,417
5,262217;0,0257;-0,0044;0,4720;0,473
5,263597;0,0366;0,0327;0,5409;0,543
5,266714;0,0643;0,0437;0,5530;0,558
5,275325;0,0738;0,0370;0,5611;0,567
5,276536;0,0681;0,0269;0,5707;0,575
5,282312;0,0575;0,0192;0,5829;0,586
5,282730;0,0487;0,0184;0,6000;0,602
5,288394;0,0414;0,0215;0,6303;0,632
5,290094;0,0391;0,0293;0,6612;0,663
5,294005;0,0357;0,0423;0,6842;0,686
5,298243;0,0282;0,0547;0,7048;0,707
5,304336;0,0247;0,0653;0,7119;0,715
5,307610;0,0172;0,0734;0,7071;0,711
5,310351;0,0062;0,0733;0,6818;0,686
5,314079;-0,0033;0,0681;0,6460;0,650
5,319117;-0,0134;0,0580;0,6025;0,605
5,321695;-0,0220;0,0481;0,5668;0,569
5,326352;-0,0280;0,0426;0,5367;0,539
5,330158;-0,0362;0,0388;0,5008;0,504
5,335594;-0,0425;0,0380;0,4783;0,482
5,338120;-0,0495;0,0381;0,4649;0,469
5,341847;-0,0546;0,0408;0,4581;0,463
5,346085;-0,0499;0,0465;0,4467;0,452
5,349768;-0,0382;0,0557;0,4427;0,448
5,353478;-0,0216;0,0662;0,4509;0,456
5,359630;-0,0083;0,0744;0,4654;0,471
5,362658;-0,0000;0,0818;0,4931;0,500
5,365720;-0,0022;0,0841;0,5284;0,535
5,369497;-0,0145;0,0793;0,5910;0,596
5,373685;-0,0272;0,0709;0,6600;0,664
5,377284;-0,0453;0,0623;0,7460;0,750
5,381232;-0,0575;0,0563;0,8256;0,830
5,385782;-0,0686;0,0546;0,8988;0,903
5,391196;-0,0770;0,0521;0,9575;0,962
5,393085;-0,0766;0,0522;1,0174;1,022
5,397285;-0,0735;0,0539;1,0573;1,061
5,407042;-0,0640;0,0570;1,0952;1,099
5,407842;-0,0530;0,0603;1,1244;1,127
5,409324;-0,0372;0,0613;1,1547;1,157
5,416782;-0,0193;0,0627;1,1885;1,190
5,425819;-0,0007;0,0615;1,2170;1,219
5,432060;0,0181;0,0638;1,2397;1,241
5,432346;0,0338;0,0656;1,2445;1,247
5,432560;0,0525;0,0640;1,2399;1,243
5,437814;0,0650;0,0594;1,2387;1,242
5,439320;0,0718;0,0523;1,2379;1,241
5,440907;0,0830;0,0436;1,2356;1,239
5,445889;0,0961;0,0446;1,2342;1,239
5,448964;0,1009;0,0475;1,2293;1,234
5,453160;0,1098;0,0520;1,2310;1,237
5,457290;0,1212;0,0545;1,2400;1,247
5,460656;0,1312;0,0571;1,2563;1,264
5,464581;0,1377;0,0579;1,2709;1,280
5,468883;0,1378;0,0594;1,2757;1,285
5,472857;0,1303;0,0607;1,2797;1,288
5,478726;0,1223;0,0607;1,2799;1,287
5,482040;0,1223;0,0615;1,2781;1,285
5,484933;0,1236;0,0628;1,2742;1,282
5,489635;0,1269;0,0626;1,2697;1,278
5,492899;0,1338;0,0607;1,2650;1,274
5,498829;0,1420;0,0567;1,2670;1,276
5,502711;0,1563;0,0534;1,2718;1,282
5,504708;0,1724;0,0529;1,2780;1,291
5,509329;0,1839;0,0510;1,2837;1,298
5,512742;0,1889;0,0502;1,2851;1,300
5,519049;0,1891;0,0486;1,2820;1,297
5,522422;0,1833;0,0512;1,2712;1,285
5,524253;0,1735;0,0542;1,2528;1,266
5,528259;0,1594;0,0557;1,2324;1,244
5,535831;0,1453;0,0557;1,2094;1,219
5,537103;0,1231;0,0532;1,1818;1,189
5,540194;0,1033;0,0531;1,1576;1,163
5,544364;0,0804;0,0540;1,1290;1,133
5,548243;0,0621;0,0588;1,0935;1,097
5,557687;0,0485;0,0606;1,0605;1,063
5,559443;0,0326;0,0676;1,0273;1,030
5,561192;0,0176;0,0703;1,0012;1,004
5,566312;0,0063;0,0740;0,9759;0,979
5,576440;-0,0014;0,0754;0,9429;0,946
5,579170;-0,0080;0,0712;0,9113;0,914
5,579638;-0,0153;0,0659;0,8772;0,880
5,581111;-0,0216;0,0630;0,8497;0,852
5,586490;-0,0257;0,0624;0,8314;0,834
5,588659;-0,0270;0,0635;0,8180;0,821
5,593411;-0,0262;0,0669;0,8068;0,810
5,598054;-0,0259;0,0686;0,7962;0,800
5,601056;-0,0252;0,0681;0,7914;0,795
5,604742;-0,0220;0,0668;0,7943;0,797
5,607592;-0,0175;0,0677;0,7963;0,799
5,613814;-0,0092;0,0713;0,7978;0,801
5,618201;-0,0005;0,0744;0,8008;0,804
5,620767;0,0092;0,0776;0,8084;0,812
5,624137;0,0218;0,0771;0,8172;0,821
5,627672;0,0332;0,0756;0,8275;0,832
5,631253;0,0466;0,0737;0,8312;0,836
5,637536;0,0546;0,0719;0,8322;0,837
5,640210;0,0660;0,0687;0,8306;0,836
5,643476;0,0701;0,0672;0,8289;0,835
5,647952;0,0739;0,0615;0,8219;0,828
5,651825;0,0758;0,0571;0,8155;0,821
5,655554;0,0736;0,0557;0,8100;0,815
5,659624;0,0714;0,0559;0,8032;0,808
5,663646;0,0672;0,0588;0,7961;0,801
5,669416;0,0615;0,0587;0,7966;0,801
5,671569;0,0523;0,0588;0,8073;0,811
5,677652;0,0491;0,0607;0,8112;0,815
5,679271;0,0457;0,0646;0,8118;0,816
5,689427;0,0419;0,0648;0,8053;0,809
5,690889;0,0413;0,0657;0,7971;0,801
5,691158;0,0359;0,0655;0,7869;0,790
5,696460;0,0351;0,0662;0,7807;0,784
5,699661;0,0375;0,0645;0,7776;0,781
5,704702;0,0372;0,0623;0,7781;0,781
5,707054;0,0359;0,0606;0,7811;0,784
5,711318;0,0354;0,0627;0,7850;0,788
5,718403;0,0357;0,0639;0,8000;0,803
5,719306;0,0342;0,0671;0,8158;0,819
5,722881;0,0402;0,0734;0,8354;0,840
5,727638;0,0453;0,0775;0,8541;0,859
5,730797;0,0476;0,0806;0,8785;0,883
5,734728;0,0475;0,0793;0,8977;0,902
5,739136;0,0442;0,0772;0,9073;0,912
5,743117;0,0387;0,0715;0,9240;0,928
5,746872;0,0339;0,0663;0,9366;0,940
5,750921;0,0309;0,0629;0,9404;0,943
5,756500;0,0318;0,0607;0,9476;0,950
5,759358;0,0335;0,0626;0,9550;0,958
5,763653;0,0356;0,0663;0,9611;0,964
5,767398;0,0394;0,0702;0,9664;0,970
5,771256;0,0385;0,0733;0,9804;0,984
5,777155;0,0351;0,0743;0,9941;0,997
5,779767;0,0311;0,0757;1,0136;1,017
5,784720;0,0274;0,0786;1,0280;1,031
5,786653;0,0265;0,0820;1,0367;1,040
5,790746;0,0242;0,0873;1,0376;1,042
5,794455;0,0216;0,0915;1,0348;1,039
5,798657;0,0209;0,0974;1,0345;1,039
5,803258;0,0212;0,0994;1,0440;1,049
5,806442;0,0152;0,0991;1,0514;1,056
5,810719;0,0060;0,0974;1,0490;1,054
5,814599;-0,0009;0,0955;1,0446;1,049
5,823602;-0,0012;0,0990;1,0403;1,045
5,824758;0,0035;0,1026;1,0397;1,045
5,826060;0,0101;0,1032;1,0465;1,052
5,830843;0,0132;0,1020;1,0504;1,055
5,840332;0,0137;0,1030;1,0501;1,055
5,841599;0,0158;0,1042;1,0415;1,047
5,842578;0,0134;0,1076;1,0358;1,041
5,846108;0,0104;0,1081;1,0329;1,039
5,850592;0,0071;0,1072;1,0303;1,036
5,853815;0,0073;0,1064;1,0285;1,034
5,858517;0,0094;0,1070;1,0267;1,032
5,862778;0,0148;0,1062;1,0302;1,036
5,868037;0,0190;0,1064;1,0337;1,039
5,869853;0,0224;0,1066;1,0455;1,051
5,873972;0,0199;0,1076;1,0503;1,056
5,877598;0,0192;0,1105;1,0532;1,059
5,881769;0,0189;0,1153;1,0514;1,058
5,885624;0,0142;0,1164;1,0467;1,053
5,889601;0,0067;0,1174;1,0383;1,045
5,893762;0,0046;0,1166;1,0251;1,032
5,898916;0,0037;0,1166;1,0178;1,024
5,901593;0,0016;0,1171;1,0199;1,027
5,905653;0,0050;0,1179;1,0201;1,027
5,910095;0,0077;0,1194;1,0165;1,024
5,917157;0,0070;0,1165;1,0195;1,026
5,917872;0,0043;0,1136;1,0183;1,025
5,921375;0,0034;0,1121;1,0106;1,017
5,925464;0,0034;0,1111;1,0030;1,009
5,930066;0,0021;0,1095;0,9983;1,004
5,933839;0,0038;0,1086;0,9957;1,002
5,937243;0,0058;0,1069;0,9916;0,997
5,941213;0,0094;0,1039;0,9854;0,991
5,945125;0,0092;0,1004;0,9802;0,985
5,950845;0,0104;0,0971;0,9753;0,980
5,953146;0,0102;0,0946;0,9736;0,978
5,957641;0,0117;0,0956;0,9774;0,982
5,961082;0,0122;0,0952;0,9791;0,984
5,964915;0,0152;0,0968;0,9843;0,989
5,971945;0,0154;0,0981;0,9898;0,995
5,973099;0,0146;0,1018;0,9941;0,999
5,981880;0,0110;0,1026;0,9937;0,999
5,989721;0,0071;0,1042;0,9892;0,995
5,991396;0,0037;0,1067;0,9814;0,987
5,992225;0,0016;0,1076;0,9739;0,980
5,995195;-0,0005;0,1079;0,9660;0,972
5,997511;-0,0011;0,1089;0,9588;0,965
6,000549;-0,0045;0,1089;0,9579;0,964
6,004695;-0,0045;0,1110;0,9552;0,962
6,008841;-0,0014;0,1120;0,9533;0,960
6,012769;0,0035;0,1116;0,9508;0,957
6,019338;0,0045;0,1091;0,9487;0,955
6,021168;0,0058;0,1033;0,9494;0,955
6,024772;0,0066;0,1003;0,9528;0,958
6,028647;0,0099;0,0989;0,9628;0,968
6,034393;0,0127;0,0980;0,9724;0,977
6,036480;0,0171;0,1037;0,9782;0,984
6,042562;0,0220;0,1067;0,9884;0,994
6,045834;0,0231;0,1063;1,0044;1,010
6,050879;0,0231;0,1049;1,0136;1,019
6,052495;0,0212;0,1046;1,0159;1,021
6,056332;0,0193;0,1088;1,0109;1,017
6,060737;0,0202;0,1106;1,0058;1,012
6,064290;0,0168;0,1158;1,0017;1,008
6,068500;0,0146;0,1209;0,9954;1,003
6,076462;0,0123;0,1209;0,9880;0,995
6,077004;0,0061;0,1192;0,9820;0,989
6,080148;0,0018;0,1178;0,9757;0,983
6,084645;-0,0037;0,1162;0,9701;0,977
6,088124;-0,0053;0,1154;0,9628;0,970
6,093535;-0,0041;0,1142;0,9568;0,964
6,096249;-0,0012;0,1128;0,9540;0,961
6,101723;0,0074;0,1132;0,9572;0,964
6,104245;0,0131;0,1151;0,9632;0,970
6,107967;0,0180;0,1179;0,9697;0,977
6,112561;0,0205;0,1187;0,9751;0,983
6,123528;0,0218;0,1179;0,9774;0,985
6,124739;0,0209;0,1185;0,9762;0,984
6,125983;0,0191;0,1188;0,9705;0,978
6,131572;0,0178;0,1225;0,9649;0,973
6,132143;0,0170;0,1234;0,9604;0,968
6,142448;0,0106;0,1242;0,9577;0,966
6,144460;0,0049;0,1257;0,9537;0,962
6,145004;0,0030;0,1281;0,9523;0,961
6,147948;0,0009;0,1284;0,9503;0,959
6,153617;0,0002;0,1269;0,9457;0,954
6,158540;-0,0000;0,1266;0,9404;0,949
6,160760;-0,0009;0,1266;0,9372;0,946
6,163787;-0,0031;0,1253;0,9443;0,953
6,169442;-0,0032;0,1263;0,9506;0,959
6,171539;-0,0031;0,1262;0,9587;0,967
6,175881;-0,0043;0,1265;0,9579;0,966
6,179625;-0,0086;0,1251;0,9579;0,966
6,184010;-0,0104;0,1261;0,9640;0,972
6,187583;-0,0063;0,1303;0,9704;0,979
6,191423;-0,0032;0,1337;0,9822;0,991
6,196541;0,0014;0,1343;0,9889;0,998
6,200190;0,0032;0,1319;0,9885;0,997
6,203310;0,0038;0,1284;0,9842;0,993
6,207279;0,0046;0,1241;0,9784;0,986
6,212056;0,0120;0,1213;0,9725;0,980
6,217574;0,0216;0,1220;0,9685;0,976
6,219665;0,0280;0,1233;0,9668;0,975
6,223229;0,0285;0,1205;0,9661;0,974
6,227327;0,0279;0,1187;0,9614;0,969
6,233317;0,0266;0,1167;0,9582;0,966
6,234952;0,0225;0,1184;0,9562;0,964
6,239623;0,0189;0,1204;0,9536;0,961
6,242917;0,0132;0,1226;0,9522;0,960
6,247980;0,0080;0,1253;0,9529;0,961
6,255535;0,0043;0,1280;0,9503;0,959
6,256972;-0,0008;0,1302;0,9534;0,962
6,259739;-0,0002;0,1303;0,9549;0,964
6,263224;0,0000;0,1311;0,9512;0,960
6,267052;-0,0012;0,1338;0,9479;0,957
6,271127;-0,0007;0,1357;0,9445;0,954
6,275858;-0,0017;0,1358;0,9420;0,952
6,279150;-0,0006;0,1386;0,9450;0,955
6,283398;0,0025;0,1422;0,9460;0,957
6,286964;0,0056;0,1434;0,9487;0,960
6,291174;0,0045;0,1444;0,9512;0,962
6,295126;0,0006;0,1423;0,9530;0,964
6,300421;-0,0074;0,1394;0,9478;0,958
6,304002;-0,0089;0,1374;0,9479;0,958
6,306549;-0,0068;0,1355;0,9495;0,959
6,312524;-0,0078;0,1320;0,9511;0,960
6,314490;-0,0096;0,1272;0,9520;0,961
6,318937;-0,0088;0,1238;0,9568;0,965
6,322793;-0,0058;0,1213;0,9632;0,971
6,326505;-0,0079;0,1177;0,9738;0,981
6,331372;-0,0066;0,1184;0,9799;0,987
6,334752;-0,0035;0,1206;0,9858;0,993
6,338227;-0,0010;0,1241;0,9933;1,001
6,342197;-0,0022;0,1240;0,9970;1,005
6,346367;-0,0037;0,1235;1,0022;1,010
6,351152;-0,0042;0,1209;1,0029;1,010
6,354437;-0,0050;0,1191;1,0016;1,009
6,359260;-0,0053;0,1166;0,9974;1,004
6,363066;-0,0024;0,1139;0,9949;1,001
6,367890;-0,0022;0,1136;0,9906;0,997
6,370606;-0,0035;0,1116;0,9843;0,991
6,374530;-0,0053;0,1114;0,9805;0,987
6,378721;-0,0078;0,1095;0,9793;0,985
6,386902;-0,0064;0,1097;0,9873;0,993
6,387976;-0,0048;0,1114;0,9951;1,001
6,392546;0,0014;0,1132;1,0016;1,008
6,396302;0,0031;0,1127;1,0077;1,014
6,397780;0,0040;0,1087;1,0127;1,018
6,401986;0,0023;0,1065;1,0122;1,018
6,405969;0,0016;0,1066;1,0105;1,016
6,410461;0,0001;0,1070;1,0141;1,020
6,413677;0,0018;0,1094;1,0130;1,019
6,418087;0,0056;0,1097;1,0109;1,017
6,421593;0,0056;0,1099;1,0089;1,015
6,426744;0,0051;0,1077;1,0075;1,013
6,429686;0,0042;0,1071;1,0052;1,011
6,434237;0,0031;0,1071;1,0061;1,012
6,437599;0,0004;0,1087;1,0097;1,016
6,441532;-0,0007;0,1129;1,0127;1,019
6,445445;-0,0026;0,1149;1,0116;1,018
6,449631;-0,0023;0,1173;1,0107;1,017
6,454326;-0,0029;0,1169;1,0090;1,016
6,457803;-0,0020;0,1156;1,0087;1,015
6,461374;0,0035;0,1129;1,0059;1,012
6,466674;0,0081;0,1131;1,0019;1,008
6,472134;0,0112;0,1127;1,0023;1,009
6,474118;0,0133;0,1143;1,0005;1,007
6,477299;0,0163;0,1146;0,9970;1,004
6,483086;0,0157;0,1130;0,9931;1,000
6,485557;0,0091;0,1102;0,9901;0,996
6,489345;0,0048;0,1089;0,9907;0,997
6,494697;0,0028;0,1072;0,9940;1,000
6,500558;0,0029;0,1070;0,9930;0,999
6,502368;0,0037;0,1066;0,9880;0,994
6,505518;0,0050;0,1052;0,9811;0,987
6,513067;0,0047;0,1043;0,9740;0,980
6,513894;0,0041;0,1004;0,9775;0,983
6,516872;0,0031;0,0955;0,9848;0,989
6,521163;0,0059;0,0950;0,9901;0,995
6,525078;0,0094;0,0951;0,9968;1,001
6,529033;0,0103;0,0972;0,9998;1,005
6,537475;0,0096;0,1009;1,0000;1,005
6,538760;0,0081;0,1027;1,0025;1,008
6,540869;0,0043;0,1036;1,0077;1,013
6,547193;0,0016;0,1019;1,0121;1,017
6,555633;0,0014;0,1021;1,0164;1,022
6,556572;0,0021;0,1002;1,0204;1,025
6,557539;0,0035;0,1000;1,0199;1,025
6,561418;0,0051;0,1001;1,0192;1,024
6,566006;0,0054;0,1018;1,0207;1,026
6,569324;0,0029;0,1013;1,0207;1,026
6,572805;0,0000;0,1025;1,0237;1,029
6,576757;-0,0014;0,1025;1,0293;1,034
6,580401;-0,0023;0,1040;1,0328;1,038
6,585558;-0,0015;0,1031;1,0313;1,036
6,590042;0,0000;0,1018;1,0271;1,032
6,592366;0,0043;0,0991;1,0232;1,028
6,596832;0,0064;0,0979;1,0187;1,023
6,601094;0,0052;0,0961;1,0107;1,015
6,604540;0,0046;0,0942;1,0082;1,013
6,613099;0,0041;0,0936;1,0046;1,009
6,613696;0,0033;0,0945;0,9984;1,003
6,619623;0,0043;0,0956;0,9925;0,997
6,621206;0,0096;0,0972;0,9902;0,995
6,624191;0,0107;0,1005;0,9920;0,997
6,630247;0,0120;0,1026;0,9954;1,001
6,635012;0,0149;0,1046;0,9939;1,000
6,636409;0,0136;0,1038;0,9924;0,998
6,639970;0,0098;0,0968;0,9930;0,998
6,643948;0,0053;0,0938;0,9939;0,998
6,649330;0,0069;0,0913;0,9964;1,001
6,653182;0,0061;0,0906;0,9959;1,000
6,655934;0,0101;0,0906;0,9938;0,998
6,660193;0,0122;0,0907;0,9901;0,994
6,663830;0,0150;0,0910;0,9898;0,994
6,671162;0,0165;0,0939;0,9916;0,996
6,678111;0,0188;0,0948;0,9951;1,000
6,678478;0,0205;0,0948;0,9988;1,004
6,683331;0,0193;0,0934;1,0026;1,007
6,684153;0,0205;0,0952;1,0096;1,014
6,687788;0,0209;0,0972;1,0119;1,017
6,692481;0,0191;0,1005;1,0166;1,022
6,696019;0,0152;0,1009;1,0200;1,025
6,699442;0,0130;0,1013;1,0180;1,023
6,703526;0,0105;0,1044;1,0141;1,019
6,709728;0,0097;0,1044;1,0115;1,017
6,711731;0,0114;0,1034;1,0055;1,011
